Interaction index,Player name,Opponent name,Score,Score difference,Score per turn,Winner List
53,First by Anonymous,First by Grofman,601,160,2.695067264573991,"[0, 1, 0]"
54,First by Grofman,First by Anonymous,462,-185,1.9330543933054396,"[0, 1, 0]"
54,First by Anonymous,First by Grofman,647,185,2.707112970711297,"[0, 1, 0]"
55,First by Grofman,First by Anonymous,349,-110,2.06508875739645,"[0, 1, 0]"
55,First by Anonymous,First by Grofman,459,110,2.715976331360946,"[0, 1, 0]"
56,First by Grofman,First by Anonymous,461,-170,1.9617021276595743,"[0, 1, 0]"
56,First by Anonymous,First by Grofman,631,170,2.685106382978724,"[0, 1, 0]"
57,First by Grofman,First by Anonymous,359,-125,2.028248587570621,"[0, 1, 0]"
57,First by Anonymous,First by Grofman,484,125,2.7344632768361583,"[0, 1, 0]"
58,First by Grofman,First by Anonymous,415,-135,2.0145631067961167,"[0, 1, 0]"
58,First by Anonymous,First by Grofman,550,135,2.66990291262136,"[0, 1, 0]"
59,First by Grofman,First by Anonymous,442,-160,1.9732142857142856,"[0, 1, 0]"
59,First by Anonymous,First by Grofman,602,160,2.6875,"[0, 1, 0]"
60,Tit For Tat,First by Grofman,699,0,3.0,"[0, 0, 1]"
60,First by Grofman,Tit For Tat,699,0,3.0,"[0, 0, 1]"
61,Tit For Tat,First by Grofman,699,0,3.0,"[0, 0, 1]"
61,First by Grofman,Tit For Tat,699,0,3.0,"[0, 0, 1]"
62,Tit For Tat,First by Grofman,495,0,3.0,"[0, 0, 1]"
62,First by Grofman,Tit For Tat,495,0,3.0,"[0, 0, 1]"
63,Tit For Tat,First by Grofman,750,0,3.0,"[0, 0, 1]"
63,First by Grofman,Tit For Tat,750,0,3.0,"[0, 0, 1]"
64,Tit For Tat,First by Grofman,501,0,3.0,"[0, 0, 1]"
64,First by Grofman,Tit For Tat,501,0,3.0,"[0, 0, 1]"
65,Tit For Tat,First by Grofman,663,0,3.0,"[0, 0, 1]"
65,First by Grofman,Tit For Tat,663,0,3.0,"[0, 0, 1]"
66,Tit For Tat,First by Grofman,492,0,3.0,"[0, 0, 1]"
66,First by Grofman,Tit For Tat,492,0,3.0,"[0, 0, 1]"
67,Tit For Tat,First by Grofman,522,0,3.0,"[0, 0, 1]"
67,First by Grofman,Tit For Tat,522,0,3.0,"[0, 0, 1]"
68,Tit For Tat,First by Grofman,444,0,3.0,"[0, 0, 1]"
68,First by Grofman,Tit For Tat,444,0,3.0,"[0, 0, 1]"
69,Tit For Tat,First by Grofman,744,0,3.0,"[0, 0, 1]"
69,First by Grofman,Tit For Tat,744,0,3.0,"[0, 0, 1]"
70,First by Shubik,First by Shubik,465,0,3.0,"[0, 0, 1]"
70,First by Shubik,First by Shubik,465,0,3.0,"[0, 0, 1]"
71,First by Shubik,First by Shubik,576,0,3.0,"[0, 0, 1]"
71,First by Shubik,First by Shubik,576,0,3.0,"[0, 0, 1]"
72,First by Shubik,First by Shubik,474,0,3.0,"[0, 0, 1]"
72,First by Shubik,First by Shubik,474,0,3.0,"[0, 0, 1]"
73,First by Shubik,First by Shubik,627,0,3.0,"[0, 0, 1]"
73,First by Shubik,First by Shubik,627,0,3.0,"[0, 0, 1]"
74,First by Shubik,First by Shubik,564,0,3.0,"[0, 0, 1]"
74,First by Shubik,First by Shubik,564,0,3.0,"[0, 0, 1]"
75,First by Shubik,First by Shubik,684,0,3.0,"[0, 0, 1]"
75,First by Shubik,First by Shubik,684,0,3.0,"[0, 0, 1]"
76,First by Shubik,First by Shubik,669,0,3.0,"[0, 0, 1]"
76,First by Shubik,First by Shubik,669,0,3.0,"[0, 0, 1]"
77,First by Shubik,First by Shubik,438,0,3.0,"[0, 0, 1]"
77,First by Shubik,First by Shubik,438,0,3.0,"[0, 0, 1]"
78,First by Shubik,First by Shubik,759,0,3.0,"[0, 0, 1]"
78,First by Shubik,First by Shubik,759,0,3.0,"[0, 0, 1]"
79,First by Shubik,First by Shubik,642,0,3.0,"[0, 0, 1]"
79,First by Shubik,First by Shubik,642,0,3.0,"[0, 0, 1]"
80,Tit For Tat,First by Shubik,591,0,3.0,"[0, 0, 1]"
80,First by Shubik,Tit For Tat,591,0,3.0,"[0, 0, 1]"
81,Tit For Tat,First by Shubik,450,0,3.0,"[0, 0, 1]"
81,First by Shubik,Tit For Tat,450,0,3.0,"[0, 0, 1]"
82,Tit For Tat,First by Shubik,687,0,3.0,"[0, 0, 1]"
82,First by Shubik,Tit For Tat,687,0,3.0,"[0, 0, 1]"
83,Tit For Tat,First by Shubik,669,0,3.0,"[0, 0, 1]"
83,First by Shubik,Tit For Tat,669,0,3.0,"[0, 0, 1]"
84,Tit For Tat,First by Shubik,501,0,3.0,"[0, 0, 1]"
84,First by Shubik,Tit For Tat,501,0,3.0,"[0, 0, 1]"
85,Tit For Tat,First by Shubik,711,0,3.0,"[0, 0, 1]"
85,First by Shubik,Tit For Tat,711,0,3.0,"[0, 0, 1]"
86,Tit For Tat,First by Shubik,441,0,3.0,"[0, 0, 1]"
86,First by Shubik,Tit For Tat,441,0,3.0,"[0, 0, 1]"
87,Tit For Tat,First by Shubik,546,0,3.0,"[0, 0, 1]"
87,First by Shubik,Tit For Tat,546,0,3.0,"[0, 0, 1]"
88,Tit For Tat,First by Shubik,642,0,3.0,"[0, 0, 1]"
88,First by Shubik,Tit For Tat,642,0,3.0,"[0, 0, 1]"
89,Tit For Tat,First by Shubik,708,0,3.0,"[0, 0, 1]"
89,First by Shubik,Tit For Tat,708,0,3.0,"[0, 0, 1]"
90,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",673,-5,2.97787610619469,"[0, 1, 0]"
90,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,678,5,3.0,"[0, 1, 0]"
91,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",499,-5,2.970238095238096,"[0, 1, 0]"
91,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,504,5,3.0,"[0, 1, 0]"
92,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",733,-5,2.9796747967479678,"[0, 1, 0]"
92,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,738,5,3.0,"[0, 1, 0]"
93,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",739,-5,2.9798387096774195,"[0, 1, 0]"
93,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,744,5,3.0,"[0, 1, 0]"
94,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",421,-5,2.964788732394366,"[0, 1, 0]"
94,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,426,5,3.0,"[0, 1, 0]"
95,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",661,-5,2.977477477477477,"[0, 1, 0]"
95,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,666,5,3.0,"[0, 1, 0]"
96,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",703,-5,2.9788135593220337,"[0, 1, 0]"
96,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,708,5,3.0,"[0, 1, 0]"
97,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",526,-5,2.9717514124293785,"[0, 1, 0]"
97,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,531,5,3.0,"[0, 1, 0]"
98,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",454,-5,2.9673202614379086,"[0, 1, 0]"
98,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,459,5,3.0,"[0, 1, 0]"
99,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",691,-5,2.978448275862069,"[0, 1, 0]"
99,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,696,5,3.0,"[0, 1, 0]"
100,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",586,-5,2.9746192893401013,"[0, 1, 0]"
100,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,591,5,3.0,"[0, 1, 0]"
101,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",484,-5,2.9693251533742333,"[0, 1, 0]"
101,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,489,5,3.0,"[0, 1, 0]"
102,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",457,-5,2.967532467532468,"[0, 1, 0]"
102,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,462,5,3.0,"[0, 1, 0]"
103,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",736,-5,2.979757085020243,"[0, 1, 0]"
103,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,741,5,3.0,"[0, 1, 0]"
104,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",427,-5,2.9652777777777777,"[0, 1, 0]"
104,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,432,5,3.0,"[0, 1, 0]"
105,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",706,-5,2.978902953586498,"[0, 1, 0]"
105,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,711,5,3.0,"[0, 1, 0]"
106,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",658,-5,2.97737556561086,"[0, 1, 0]"
106,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,663,5,3.0,"[0, 1, 0]"
107,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",514,-5,2.9710982658959537,"[0, 1, 0]"
107,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,519,5,3.0,"[0, 1, 0]"
108,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",739,-5,2.9798387096774195,"[0, 1, 0]"
108,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,744,5,3.0,"[0, 1, 0]"
109,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",529,-5,2.9719101123595504,"[0, 1, 0]"
109,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,534,5,3.0,"[0, 1, 0]"
110,First by Shubik,First by Downing,247,-10,1.306878306878307,"[0, 1, 0]"
110,First by Downing,First by Shubik,257,10,1.3597883597883598,"[0, 1, 0]"
111,First by Shubik,First by Downing,312,-20,1.233201581027668,"[0, 1, 0]"
111,First by Downing,First by Shubik,332,20,1.3122529644268774,"[0, 1, 0]"
112,First by Shubik,First by Downing,307,-20,1.2379032258064515,"[0, 1, 0]"
112,First by Downing,First by Shubik,327,20,1.3185483870967742,"[0, 1, 0]"
113,First by Shubik,First by Downing,231,-5,1.3430232558139534,"[0, 1, 0]"
113,First by Downing,First by Shubik,236,5,1.372093023255814,"[0, 1, 0]"
114,First by Shubik,First by Downing,195,-10,1.3448275862068966,"[0, 1, 0]"
114,First by Downing,First by Shubik,205,10,1.4137931034482758,"[0, 1, 0]"
115,First by Shubik,First by Downing,279,-20,1.251121076233184,"[0, 1, 0]"
115,First by Downing,First by Shubik,299,20,1.3408071748878925,"[0, 1, 0]"
116,First by Shubik,First by Downing,252,-10,1.2989690721649485,"[0, 1, 0]"
116,First by Downing,First by Shubik,262,10,1.350515463917526,"[0, 1, 0]"
117,First by Shubik,First by Downing,286,-20,1.2434782608695651,"[0, 1, 0]"
117,First by Downing,First by Shubik,306,20,1.3304347826086955,"[0, 1, 0]"
118,First by Shubik,First by Downing,204,-10,1.324675324675325,"[0, 1, 0]"
118,First by Downing,First by Shubik,214,10,1.3896103896103895,"[0, 1, 0]"
119,First by Shubik,First by Downing,282,-20,1.247787610619469,"[0, 1, 0]"
119,First by Downing,First by Shubik,302,20,1.336283185840708,"[0, 1, 0]"
120,Tit For Tat,Grudger,609,0,3.0,"[0, 0, 1]"
120,Grudger,Tit For Tat,609,0,3.0,"[0, 0, 1]"
121,Tit For Tat,Grudger,777,0,3.0,"[0, 0, 1]"
121,Grudger,Tit For Tat,777,0,3.0,"[0, 0, 1]"
122,Tit For Tat,Grudger,468,0,3.0,"[0, 0, 1]"
122,Grudger,Tit For Tat,468,0,3.0,"[0, 0, 1]"
123,Tit For Tat,Grudger,537,0,3.0,"[0, 0, 1]"
123,Grudger,Tit For Tat,537,0,3.0,"[0, 0, 1]"
124,Tit For Tat,Grudger,681,0,3.0,"[0, 0, 1]"
124,Grudger,Tit For Tat,681,0,3.0,"[0, 0, 1]"
125,Tit For Tat,Grudger,771,0,3.0,"[0, 0, 1]"
125,Grudger,Tit For Tat,771,0,3.0,"[0, 0, 1]"
126,Tit For Tat,Grudger,519,0,3.0,"[0, 0, 1]"
126,Grudger,Tit For Tat,519,0,3.0,"[0, 0, 1]"
127,Tit For Tat,Grudger,588,0,3.0,"[0, 0, 1]"
127,Grudger,Tit For Tat,588,0,3.0,"[0, 0, 1]"
128,Tit For Tat,Grudger,552,0,3.0,"[0, 0, 1]"
128,Grudger,Tit For Tat,552,0,3.0,"[0, 0, 1]"
129,Tit For Tat,Grudger,528,0,3.0,"[0, 0, 1]"
129,Grudger,Tit For Tat,528,0,3.0,"[0, 0, 1]"
130,First by Shubik,"First by Feld: 1.0, 0.5, 200",267,-5,1.5170454545454546,"[0, 1, 0]"
130,"First by Feld: 1.0, 0.5, 200",First by Shubik,272,5,1.5454545454545454,"[0, 1, 0]"
131,First by Shubik,"First by Feld: 1.0, 0.5, 200",309,-10,1.4305555555555556,"[0, 1, 0]"
131,"First by Feld: 1.0, 0.5, 200",First by Shubik,319,10,1.476851851851852,"[0, 1, 0]"
132,First by Shubik,"First by Feld: 1.0, 0.5, 200",308,-10,1.4325581395348836,"[0, 1, 0]"
132,"First by Feld: 1.0, 0.5, 200",First by Shubik,318,10,1.4790697674418605,"[0, 1, 0]"
133,First by Shubik,"First by Feld: 1.0, 0.5, 200",347,-20,1.35546875,"[0, 1, 0]"
133,"First by Feld: 1.0, 0.5, 200",First by Shubik,367,20,1.43359375,"[0, 1, 0]"
134,First by Shubik,"First by Feld: 1.0, 0.5, 200",345,-20,1.358267716535433,"[0, 1, 0]"
134,"First by Feld: 1.0, 0.5, 200",First by Shubik,365,20,1.437007874015748,"[0, 1, 0]"
135,First by Shubik,"First by Feld: 1.0, 0.5, 200",235,-5,1.5666666666666669,"[0, 1, 0]"
135,"First by Feld: 1.0, 0.5, 200",First by Shubik,240,5,1.6,"[0, 1, 0]"
136,First by Shubik,"First by Feld: 1.0, 0.5, 200",233,-5,1.5743243243243243,"[0, 1, 0]"
136,"First by Feld: 1.0, 0.5, 200",First by Shubik,238,5,1.608108108108108,"[0, 1, 0]"
137,First by Shubik,"First by Feld: 1.0, 0.5, 200",311,-10,1.426605504587156,"[0, 1, 0]"
137,"First by Feld: 1.0, 0.5, 200",First by Shubik,321,10,1.4724770642201834,"[0, 1, 0]"
138,First by Shubik,"First by Feld: 1.0, 0.5, 200",322,-10,1.406113537117904,"[0, 1, 0]"
138,"First by Feld: 1.0, 0.5, 200",First by Shubik,332,10,1.4497816593886463,"[0, 1, 0]"
139,First by Shubik,"First by Feld: 1.0, 0.5, 200",321,-10,1.4078947368421053,"[0, 1, 0]"
139,"First by Feld: 1.0, 0.5, 200",First by Shubik,331,10,1.4517543859649122,"[0, 1, 0]"
140,Tit For Tat,First by Davis: 10,687,0,3.0,"[0, 0, 1]"
140,First by Davis: 10,Tit For Tat,687,0,3.0,"[0, 0, 1]"
141,Tit For Tat,First by Davis: 10,693,0,3.0,"[0, 0, 1]"
141,First by Davis: 10,Tit For Tat,693,0,3.0,"[0, 0, 1]"
142,Tit For Tat,First by Davis: 10,768,0,3.0,"[0, 0, 1]"
142,First by Davis: 10,Tit For Tat,768,0,3.0,"[0, 0, 1]"
143,Tit For Tat,First by Davis: 10,507,0,3.0,"[0, 0, 1]"
143,First by Davis: 10,Tit For Tat,507,0,3.0,"[0, 0, 1]"
144,Tit For Tat,First by Davis: 10,543,0,3.0,"[0, 0, 1]"
144,First by Davis: 10,Tit For Tat,543,0,3.0,"[0, 0, 1]"
145,Tit For Tat,First by Davis: 10,627,0,3.0,"[0, 0, 1]"
145,First by Davis: 10,Tit For Tat,627,0,3.0,"[0, 0, 1]"
146,Tit For Tat,First by Davis: 10,504,0,3.0,"[0, 0, 1]"
146,First by Davis: 10,Tit For Tat,504,0,3.0,"[0, 0, 1]"
147,Tit For Tat,First by Davis: 10,555,0,3.0,"[0, 0, 1]"
147,First by Davis: 10,Tit For Tat,555,0,3.0,"[0, 0, 1]"
148,Tit For Tat,First by Davis: 10,462,0,3.0,"[0, 0, 1]"
148,First by Davis: 10,Tit For Tat,462,0,3.0,"[0, 0, 1]"
149,Tit For Tat,First by Davis: 10,561,0,3.0,"[0, 0, 1]"
149,First by Davis: 10,Tit For Tat,561,0,3.0,"[0, 0, 1]"
150,First by Shubik,First by Joss: 0.9,256,-10,1.27363184079602,"[0, 1, 0]"
150,First by Joss: 0.9,First by Shubik,266,10,1.3233830845771144,"[0, 1, 0]"
151,First by Shubik,First by Joss: 0.9,308,-10,1.2469635627530364,"[0, 1, 0]"
151,First by Joss: 0.9,First by Shubik,318,10,1.2874493927125503,"[0, 1, 0]"
152,First by Shubik,First by Joss: 0.9,219,-5,1.319277108433735,"[0, 1, 0]"
152,First by Joss: 0.9,First by Shubik,224,5,1.3493975903614457,"[0, 1, 0]"
153,First by Shubik,First by Joss: 0.9,244,-10,1.2708333333333333,"[0, 1, 0]"
153,First by Joss: 0.9,First by Shubik,254,10,1.3229166666666667,"[0, 1, 0]"
154,First by Shubik,First by Joss: 0.9,214,-5,1.329192546583851,"[0, 1, 0]"
154,First by Joss: 0.9,First by Shubik,219,5,1.360248447204969,"[0, 1, 0]"
155,First by Shubik,First by Joss: 0.9,261,-10,1.266990291262136,"[0, 1, 0]"
155,First by Joss: 0.9,First by Shubik,271,10,1.3155339805825244,"[0, 1, 0]"
156,First by Shubik,First by Joss: 0.9,289,-10,1.251082251082251,"[0, 1, 0]"
156,First by Joss: 0.9,First by Shubik,299,10,1.2943722943722944,"[0, 1, 0]"
157,First by Shubik,First by Joss: 0.9,285,-10,1.2555066079295154,"[0, 1, 0]"
157,First by Joss: 0.9,First by Shubik,295,10,1.2995594713656389,"[0, 1, 0]"
158,First by Shubik,First by Joss: 0.9,219,-5,1.319277108433735,"[0, 1, 0]"
158,First by Joss: 0.9,First by Shubik,224,5,1.3493975903614457,"[0, 1, 0]"
159,First by Shubik,First by Joss: 0.9,263,-10,1.2644230769230769,"[0, 1, 0]"
159,First by Joss: 0.9,First by Shubik,273,10,1.3125,"[0, 1, 0]"
160,Tit For Tat,First by Graaskamp: 0.05,470,0,2.640449438202247,"[0, 0, 1]"
