Interaction index,Player name,Opponent name,Score,Score difference,Score per turn,Winner List
91,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,609,5,3.0,"[1, 0, 0]"
91,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",604,-5,2.9753694581280787,"[1, 0, 0]"
92,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,678,5,3.0,"[1, 0, 0]"
92,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",673,-5,2.97787610619469,"[1, 0, 0]"
93,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,744,5,3.0,"[1, 0, 0]"
93,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",739,-5,2.9798387096774195,"[1, 0, 0]"
94,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,717,5,3.0,"[1, 0, 0]"
94,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",712,-5,2.9790794979079496,"[1, 0, 0]"
95,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,525,5,3.0,"[1, 0, 0]"
95,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",520,-5,2.9714285714285715,"[1, 0, 0]"
96,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,666,5,3.0,"[1, 0, 0]"
96,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",661,-5,2.977477477477477,"[1, 0, 0]"
97,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,609,5,3.0,"[1, 0, 0]"
97,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",604,-5,2.9753694581280787,"[1, 0, 0]"
98,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,570,5,3.0,"[1, 0, 0]"
98,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",565,-5,2.973684210526316,"[1, 0, 0]"
99,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,720,5,3.0,"[1, 0, 0]"
99,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",715,-5,2.9791666666666665,"[1, 0, 0]"
100,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",628,-5,2.976303317535545,"[0, 1, 0]"
100,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,633,5,3.0,"[0, 1, 0]"
101,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",712,-5,2.9790794979079496,"[0, 1, 0]"
101,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,717,5,3.0,"[0, 1, 0]"
102,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",595,-5,2.975,"[0, 1, 0]"
102,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,600,5,3.0,"[0, 1, 0]"
103,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",727,-5,2.9795081967213117,"[0, 1, 0]"
103,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,732,5,3.0,"[0, 1, 0]"
104,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",763,-5,2.98046875,"[0, 1, 0]"
104,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,768,5,3.0,"[0, 1, 0]"
105,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",535,-5,2.9722222222222223,"[0, 1, 0]"
105,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,540,5,3.0,"[0, 1, 0]"
106,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",595,-5,2.975,"[0, 1, 0]"
106,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,600,5,3.0,"[0, 1, 0]"
107,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",676,-5,2.9779735682819384,"[0, 1, 0]"
107,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,681,5,3.0,"[0, 1, 0]"
108,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",424,-5,2.965034965034965,"[0, 1, 0]"
108,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,429,5,3.0,"[0, 1, 0]"
109,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",637,-5,2.9766355140186915,"[0, 1, 0]"
109,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,642,5,3.0,"[0, 1, 0]"
110,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,513,285,2.4663461538461537,"[1, 0, 0]"
110,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",228,-285,1.0961538461538465,"[1, 0, 0]"
111,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,527,290,2.4174311926605503,"[1, 0, 0]"
111,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",237,-290,1.0871559633027523,"[1, 0, 0]"
112,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,510,285,2.4878048780487805,"[1, 0, 0]"
112,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",225,-285,1.0975609756097562,"[1, 0, 0]"
113,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,517,285,2.438679245283019,"[1, 0, 0]"
113,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",232,-285,1.0943396226415094,"[1, 0, 0]"
114,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,476,270,2.601092896174863,"[1, 0, 0]"
114,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",206,-270,1.1256830601092895,"[1, 0, 0]"
115,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,546,290,2.3037974683544302,"[1, 0, 0]"
115,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",256,-290,1.080168776371308,"[1, 0, 0]"
116,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,559,295,2.272357723577236,"[1, 0, 0]"
116,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",264,-295,1.0731707317073171,"[1, 0, 0]"
117,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,495,280,2.551546391752577,"[1, 0, 0]"
117,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",215,-280,1.1082474226804124,"[1, 0, 0]"
118,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,530,290,2.3981900452488687,"[1, 0, 0]"
118,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",240,-290,1.085972850678733,"[1, 0, 0]"
119,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,568,300,2.290322580645161,"[1, 0, 0]"
119,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",268,-300,1.0806451612903225,"[1, 0, 0]"
120,Tit For Tat,Grudger,564,0,3.0,"[0, 0, 1]"
120,Grudger,Tit For Tat,564,0,3.0,"[0, 0, 1]"
121,Tit For Tat,Grudger,723,0,3.0,"[0, 0, 1]"
121,Grudger,Tit For Tat,723,0,3.0,"[0, 0, 1]"
122,Tit For Tat,Grudger,582,0,3.0,"[0, 0, 1]"
122,Grudger,Tit For Tat,582,0,3.0,"[0, 0, 1]"
123,Tit For Tat,Grudger,492,0,3.0,"[0, 0, 1]"
123,Grudger,Tit For Tat,492,0,3.0,"[0, 0, 1]"
124,Tit For Tat,Grudger,420,0,3.0,"[0, 0, 1]"
124,Grudger,Tit For Tat,420,0,3.0,"[0, 0, 1]"
125,Tit For Tat,Grudger,462,0,3.0,"[0, 0, 1]"
125,Grudger,Tit For Tat,462,0,3.0,"[0, 0, 1]"
126,Tit For Tat,Grudger,660,0,3.0,"[0, 0, 1]"
126,Grudger,Tit For Tat,660,0,3.0,"[0, 0, 1]"
127,Tit For Tat,Grudger,744,0,3.0,"[0, 0, 1]"
127,Grudger,Tit For Tat,744,0,3.0,"[0, 0, 1]"
128,Tit For Tat,Grudger,420,0,3.0,"[0, 0, 1]"
128,Grudger,Tit For Tat,420,0,3.0,"[0, 0, 1]"
129,Tit For Tat,Grudger,594,0,3.0,"[0, 0, 1]"
129,Grudger,Tit For Tat,594,0,3.0,"[0, 0, 1]"
130,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",310,-5,1.2757201646090537,"[0, 1, 0]"
130,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",315,5,1.2962962962962965,"[0, 1, 0]"
131,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",243,-5,1.380681818181818,"[0, 1, 0]"
131,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",248,5,1.4090909090909092,"[0, 1, 0]"
132,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",248,-5,1.3701657458563536,"[0, 1, 0]"
132,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",253,5,1.3977900552486189,"[0, 1, 0]"
133,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",243,-5,1.380681818181818,"[0, 1, 0]"
133,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",248,5,1.4090909090909092,"[0, 1, 0]"
134,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",248,-5,1.3701657458563536,"[0, 1, 0]"
134,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",253,5,1.3977900552486189,"[0, 1, 0]"
135,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",237,-5,1.3941176470588237,"[0, 1, 0]"
135,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",242,5,1.423529411764706,"[0, 1, 0]"
136,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",277,-5,1.319047619047619,"[0, 1, 0]"
136,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",282,5,1.3428571428571427,"[0, 1, 0]"
137,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",269,-5,1.3316831683168318,"[0, 1, 0]"
137,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",274,5,1.3564356435643563,"[0, 1, 0]"
138,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",210,-5,1.4685314685314683,"[0, 1, 0]"
138,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",215,5,1.5034965034965035,"[0, 1, 0]"
139,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",243,-5,1.380681818181818,"[0, 1, 0]"
139,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",248,5,1.4090909090909092,"[0, 1, 0]"
140,Tit For Tat,First by Davis: 10,714,0,3.0,"[0, 0, 1]"
140,First by Davis: 10,Tit For Tat,714,0,3.0,"[0, 0, 1]"
141,Tit For Tat,First by Davis: 10,606,0,3.0,"[0, 0, 1]"
141,First by Davis: 10,Tit For Tat,606,0,3.0,"[0, 0, 1]"
142,Tit For Tat,First by Davis: 10,504,0,3.0,"[0, 0, 1]"
142,First by Davis: 10,Tit For Tat,504,0,3.0,"[0, 0, 1]"
143,Tit For Tat,First by Davis: 10,420,0,3.0,"[0, 0, 1]"
143,First by Davis: 10,Tit For Tat,420,0,3.0,"[0, 0, 1]"
144,Tit For Tat,First by Davis: 10,627,0,3.0,"[0, 0, 1]"
144,First by Davis: 10,Tit For Tat,627,0,3.0,"[0, 0, 1]"
145,Tit For Tat,First by Davis: 10,597,0,3.0,"[0, 0, 1]"
145,First by Davis: 10,Tit For Tat,597,0,3.0,"[0, 0, 1]"
146,Tit For Tat,First by Davis: 10,525,0,3.0,"[0, 0, 1]"
146,First by Davis: 10,Tit For Tat,525,0,3.0,"[0, 0, 1]"
147,Tit For Tat,First by Davis: 10,486,0,3.0,"[0, 0, 1]"
147,First by Davis: 10,Tit For Tat,486,0,3.0,"[0, 0, 1]"
148,Tit For Tat,First by Davis: 10,735,0,3.0,"[0, 0, 1]"
148,First by Davis: 10,Tit For Tat,735,0,3.0,"[0, 0, 1]"
149,Tit For Tat,First by Davis: 10,423,0,3.0,"[0, 0, 1]"
149,First by Davis: 10,Tit For Tat,423,0,3.0,"[0, 0, 1]"
150,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,215,-5,1.3694267515923566,"[0, 1, 0]"
150,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",220,5,1.4012738853503184,"[0, 1, 0]"
151,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,212,-5,1.3766233766233766,"[0, 1, 0]"
151,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",217,5,1.4090909090909092,"[0, 1, 0]"
152,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,233,-5,1.3314285714285714,"[0, 1, 0]"
152,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",238,5,1.36,"[0, 1, 0]"
153,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,305,-5,1.2348178137651822,"[0, 1, 0]"
153,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",310,5,1.2550607287449391,"[0, 1, 0]"
