Interaction index,Player name,Opponent name,Score,Score difference,Score per turn,Winner List
55,First by Shubik,First by Graaskamp: 0.05,675,290,3.125,"[1, 0, 0]"
55,First by Graaskamp: 0.05,First by Shubik,385,-290,1.7824074074074074,"[1, 0, 0]"
56,First by Shubik,First by Graaskamp: 0.05,670,290,3.175355450236967,"[1, 0, 0]"
56,First by Graaskamp: 0.05,First by Shubik,380,-290,1.800947867298578,"[1, 0, 0]"
57,First by Shubik,First by Graaskamp: 0.05,506,205,3.442176870748299,"[1, 0, 0]"
57,First by Graaskamp: 0.05,First by Shubik,301,-205,2.0476190476190474,"[1, 0, 0]"
58,First by Shubik,First by Graaskamp: 0.05,702,280,2.86530612244898,"[1, 0, 0]"
58,First by Graaskamp: 0.05,First by Shubik,422,-280,1.7224489795918367,"[1, 0, 0]"
59,First by Shubik,First by Graaskamp: 0.05,685,290,3.0309734513274336,"[1, 0, 0]"
59,First by Graaskamp: 0.05,First by Shubik,395,-290,1.747787610619469,"[1, 0, 0]"
60,Tit For Tat,First by Grofman,735,0,3.0,"[0, 0, 1]"
60,First by Grofman,Tit For Tat,735,0,3.0,"[0, 0, 1]"
61,Tit For Tat,First by Grofman,552,0,3.0,"[0, 0, 1]"
61,First by Grofman,Tit For Tat,552,0,3.0,"[0, 0, 1]"
62,Tit For Tat,First by Grofman,420,0,3.0,"[0, 0, 1]"
62,First by Grofman,Tit For Tat,420,0,3.0,"[0, 0, 1]"
63,Tit For Tat,First by Grofman,645,0,3.0,"[0, 0, 1]"
63,First by Grofman,Tit For Tat,645,0,3.0,"[0, 0, 1]"
64,Tit For Tat,First by Grofman,729,0,3.0,"[0, 0, 1]"
64,First by Grofman,Tit For Tat,729,0,3.0,"[0, 0, 1]"
65,Tit For Tat,First by Grofman,432,0,3.0,"[0, 0, 1]"
65,First by Grofman,Tit For Tat,432,0,3.0,"[0, 0, 1]"
66,Tit For Tat,First by Grofman,525,0,3.0,"[0, 0, 1]"
66,First by Grofman,Tit For Tat,525,0,3.0,"[0, 0, 1]"
67,Tit For Tat,First by Grofman,756,0,3.0,"[0, 0, 1]"
67,First by Grofman,Tit For Tat,756,0,3.0,"[0, 0, 1]"
68,Tit For Tat,First by Grofman,612,0,3.0,"[0, 0, 1]"
68,First by Grofman,Tit For Tat,612,0,3.0,"[0, 0, 1]"
69,Tit For Tat,First by Grofman,735,0,3.0,"[0, 0, 1]"
69,First by Grofman,Tit For Tat,735,0,3.0,"[0, 0, 1]"
70,"First by Stein and Rapoport: 0.05: (D, D)",First by Davis: 10,735,5,3.0,"[1, 0, 0]"
70,First by Davis: 10,"First by Stein and Rapoport: 0.05: (D, D)",730,-5,2.979591836734694,"[1, 0, 0]"
71,"First by Stein and Rapoport: 0.05: (D, D)",First by Davis: 10,504,5,3.0,"[1, 0, 0]"
71,First by Davis: 10,"First by Stein and Rapoport: 0.05: (D, D)",499,-5,2.970238095238096,"[1, 0, 0]"
72,"First by Stein and Rapoport: 0.05: (D, D)",First by Davis: 10,603,5,3.0,"[1, 0, 0]"
72,First by Davis: 10,"First by Stein and Rapoport: 0.05: (D, D)",598,-5,2.9751243781094527,"[1, 0, 0]"
73,"First by Stein and Rapoport: 0.05: (D, D)",First by Davis: 10,687,5,3.0,"[1, 0, 0]"
73,First by Davis: 10,"First by Stein and Rapoport: 0.05: (D, D)",682,-5,2.978165938864629,"[1, 0, 0]"
74,"First by Stein and Rapoport: 0.05: (D, D)",First by Davis: 10,606,5,3.0,"[1, 0, 0]"
74,First by Davis: 10,"First by Stein and Rapoport: 0.05: (D, D)",601,-5,2.9752475247524752,"[1, 0, 0]"
75,"First by Stein and Rapoport: 0.05: (D, D)",First by Davis: 10,780,5,3.0,"[1, 0, 0]"
75,First by Davis: 10,"First by Stein and Rapoport: 0.05: (D, D)",775,-5,2.980769230769231,"[1, 0, 0]"
76,"First by Stein and Rapoport: 0.05: (D, D)",First by Davis: 10,741,5,3.0,"[1, 0, 0]"
76,First by Davis: 10,"First by Stein and Rapoport: 0.05: (D, D)",736,-5,2.979757085020243,"[1, 0, 0]"
77,"First by Stein and Rapoport: 0.05: (D, D)",First by Davis: 10,618,5,3.0,"[1, 0, 0]"
77,First by Davis: 10,"First by Stein and Rapoport: 0.05: (D, D)",613,-5,2.9757281553398056,"[1, 0, 0]"
78,"First by Stein and Rapoport: 0.05: (D, D)",First by Davis: 10,693,5,3.0,"[1, 0, 0]"
78,First by Davis: 10,"First by Stein and Rapoport: 0.05: (D, D)",688,-5,2.9783549783549783,"[1, 0, 0]"
79,"First by Stein and Rapoport: 0.05: (D, D)",First by Davis: 10,513,5,3.0,"[1, 0, 0]"
79,First by Davis: 10,"First by Stein and Rapoport: 0.05: (D, D)",508,-5,2.9707602339181287,"[1, 0, 0]"
80,Tit For Tat,First by Shubik,585,0,3.0,"[0, 0, 1]"
80,First by Shubik,Tit For Tat,585,0,3.0,"[0, 0, 1]"
81,Tit For Tat,First by Shubik,693,0,3.0,"[0, 0, 1]"
81,First by Shubik,Tit For Tat,693,0,3.0,"[0, 0, 1]"
82,Tit For Tat,First by Shubik,765,0,3.0,"[0, 0, 1]"
82,First by Shubik,Tit For Tat,765,0,3.0,"[0, 0, 1]"
83,Tit For Tat,First by Shubik,489,0,3.0,"[0, 0, 1]"
83,First by Shubik,Tit For Tat,489,0,3.0,"[0, 0, 1]"
84,Tit For Tat,First by Shubik,666,0,3.0,"[0, 0, 1]"
84,First by Shubik,Tit For Tat,666,0,3.0,"[0, 0, 1]"
85,Tit For Tat,First by Shubik,729,0,3.0,"[0, 0, 1]"
85,First by Shubik,Tit For Tat,729,0,3.0,"[0, 0, 1]"
86,Tit For Tat,First by Shubik,429,0,3.0,"[0, 0, 1]"
86,First by Shubik,Tit For Tat,429,0,3.0,"[0, 0, 1]"
87,Tit For Tat,First by Shubik,450,0,3.0,"[0, 0, 1]"
87,First by Shubik,Tit For Tat,450,0,3.0,"[0, 0, 1]"
88,Tit For Tat,First by Shubik,465,0,3.0,"[0, 0, 1]"
88,First by Shubik,Tit For Tat,465,0,3.0,"[0, 0, 1]"
89,Tit For Tat,First by Shubik,654,0,3.0,"[0, 0, 1]"
89,First by Shubik,Tit For Tat,654,0,3.0,"[0, 0, 1]"
90,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,496,280,2.5435897435897434,"[1, 0, 0]"
90,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",216,-280,1.1076923076923078,"[1, 0, 0]"
91,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,391,185,2.355421686746988,"[1, 0, 0]"
91,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",206,-185,1.2409638554216869,"[1, 0, 0]"
92,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,396,190,2.37125748502994,"[1, 0, 0]"
92,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",206,-190,1.2335329341317365,"[1, 0, 0]"
93,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,537,290,2.3552631578947367,"[1, 0, 0]"
93,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",247,-290,1.0833333333333333,"[1, 0, 0]"
94,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,533,290,2.3794642857142856,"[1, 0, 0]"
94,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",243,-290,1.0848214285714286,"[1, 0, 0]"
95,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,518,285,2.431924882629108,"[1, 0, 0]"
95,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",233,-285,1.0938967136150235,"[1, 0, 0]"
96,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,495,280,2.551546391752577,"[1, 0, 0]"
96,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",215,-280,1.1082474226804124,"[1, 0, 0]"
97,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,328,170,2.342857142857143,"[1, 0, 0]"
97,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",158,-170,1.1285714285714286,"[1, 0, 0]"
98,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,506,285,2.517412935323383,"[1, 0, 0]"
98,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",221,-285,1.099502487562189,"[1, 0, 0]"
99,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,401,195,2.386904761904762,"[1, 0, 0]"
99,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",206,-195,1.2261904761904765,"[1, 0, 0]"
100,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",526,-5,2.9717514124293785,"[0, 1, 0]"
100,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,531,5,3.0,"[0, 1, 0]"
101,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",718,-5,2.979253112033195,"[0, 1, 0]"
101,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,723,5,3.0,"[0, 1, 0]"
102,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",517,-5,2.971264367816092,"[0, 1, 0]"
102,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,522,5,3.0,"[0, 1, 0]"
103,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",514,-5,2.9710982658959537,"[0, 1, 0]"
103,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,519,5,3.0,"[0, 1, 0]"
104,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",559,-5,2.973404255319149,"[0, 1, 0]"
104,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,564,5,3.0,"[0, 1, 0]"
105,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",565,-5,2.973684210526316,"[0, 1, 0]"
105,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,570,5,3.0,"[0, 1, 0]"
106,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",535,-5,2.9722222222222223,"[0, 1, 0]"
106,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,540,5,3.0,"[0, 1, 0]"
107,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",622,-5,2.976076555023924,"[0, 1, 0]"
107,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,627,5,3.0,"[0, 1, 0]"
108,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",517,-5,2.971264367816092,"[0, 1, 0]"
108,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,522,5,3.0,"[0, 1, 0]"
109,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",556,-5,2.9732620320855614,"[0, 1, 0]"
109,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,561,5,3.0,"[0, 1, 0]"
110,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",286,-5,1.3364485981308412,"[0, 1, 0]"
110,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",291,5,1.3598130841121496,"[0, 1, 0]"
111,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",281,-5,1.3444976076555024,"[0, 1, 0]"
111,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",286,5,1.368421052631579,"[0, 1, 0]"
112,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",263,-5,1.3769633507853405,"[0, 1, 0]"
112,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",268,5,1.4031413612565444,"[0, 1, 0]"
113,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",291,-5,1.3287671232876712,"[0, 1, 0]"
113,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",296,5,1.3515981735159817,"[0, 1, 0]"
114,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",259,-5,1.3850267379679144,"[0, 1, 0]"
114,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",264,5,1.411764705882353,"[0, 1, 0]"
115,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",326,-5,1.2834645669291338,"[0, 1, 0]"
115,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",331,5,1.3031496062992125,"[0, 1, 0]"
116,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",223,-5,1.47682119205298,"[0, 1, 0]"
116,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",228,5,1.509933774834437,"[0, 1, 0]"
117,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",308,-5,1.305084745762712,"[0, 1, 0]"
117,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",313,5,1.326271186440678,"[0, 1, 0]"
118,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",242,-5,1.423529411764706,"[0, 1, 0]"
118,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",247,5,1.4529411764705882,"[0, 1, 0]"
119,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",299,-5,1.317180616740088,"[0, 1, 0]"
119,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",304,5,1.3392070484581498,"[0, 1, 0]"
120,Tit For Tat,Grudger,744,0,3.0,"[0, 0, 1]"
120,Grudger,Tit For Tat,744,0,3.0,"[0, 0, 1]"
121,Tit For Tat,Grudger,588,0,3.0,"[0, 0, 1]"
121,Grudger,Tit For Tat,588,0,3.0,"[0, 0, 1]"
122,Tit For Tat,Grudger,534,0,3.0,"[0, 0, 1]"
122,Grudger,Tit For Tat,534,0,3.0,"[0, 0, 1]"
123,Tit For Tat,Grudger,627,0,3.0,"[0, 0, 1]"
123,Grudger,Tit For Tat,627,0,3.0,"[0, 0, 1]"
124,Tit For Tat,Grudger,750,0,3.0,"[0, 0, 1]"
124,Grudger,Tit For Tat,750,0,3.0,"[0, 0, 1]"
125,Tit For Tat,Grudger,777,0,3.0,"[0, 0, 1]"
125,Grudger,Tit For Tat,777,0,3.0,"[0, 0, 1]"
126,Tit For Tat,Grudger,678,0,3.0,"[0, 0, 1]"
126,Grudger,Tit For Tat,678,0,3.0,"[0, 0, 1]"
127,Tit For Tat,Grudger,663,0,3.0,"[0, 0, 1]"
127,Grudger,Tit For Tat,663,0,3.0,"[0, 0, 1]"
128,Tit For Tat,Grudger,750,0,3.0,"[0, 0, 1]"
128,Grudger,Tit For Tat,750,0,3.0,"[0, 0, 1]"
129,Tit For Tat,Grudger,705,0,3.0,"[0, 0, 1]"
129,Grudger,Tit For Tat,705,0,3.0,"[0, 0, 1]"
130,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,227,-5,1.1019417475728157,"[0, 1, 0]"
130,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",232,5,1.1262135922330097,"[0, 1, 0]"
131,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,171,-5,1.14,"[0, 1, 0]"
131,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",176,5,1.1733333333333331,"[0, 1, 0]"
132,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,207,-5,1.1129032258064515,"[0, 1, 0]"
132,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",212,5,1.1397849462365592,"[0, 1, 0]"
133,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,226,-5,1.102439024390244,"[0, 1, 0]"
133,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",231,5,1.1268292682926828,"[0, 1, 0]"
134,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,190,-5,1.1242603550295858,"[0, 1, 0]"
134,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",195,5,1.1538461538461535,"[0, 1, 0]"
135,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,187,-5,1.1265060240963856,"[0, 1, 0]"
135,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",192,5,1.1566265060240963,"[0, 1, 0]"
136,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,231,-5,1.1,"[0, 1, 0]"
136,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",236,5,1.1238095238095238,"[0, 1, 0]"
137,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,240,-5,1.095890410958904,"[0, 1, 0]"
137,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",245,5,1.1187214611872147,"[0, 1, 0]"
138,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,191,-5,1.123529411764706,"[0, 1, 0]"
138,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",196,5,1.152941176470588,"[0, 1, 0]"
139,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,279,-5,1.0813953488372092,"[0, 1, 0]"
139,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",284,5,1.1007751937984496,"[0, 1, 0]"
140,Tit For Tat,First by Davis: 10,537,0,3.0,"[0, 0, 1]"
140,First by Davis: 10,Tit For Tat,537,0,3.0,"[0, 0, 1]"
141,Tit For Tat,First by Davis: 10,480,0,3.0,"[0, 0, 1]"
141,First by Davis: 10,Tit For Tat,480,0,3.0,"[0, 0, 1]"
142,Tit For Tat,First by Davis: 10,429,0,3.0,"[0, 0, 1]"
142,First by Davis: 10,Tit For Tat,429,0,3.0,"[0, 0, 1]"
143,Tit For Tat,First by Davis: 10,711,0,3.0,"[0, 0, 1]"
143,First by Davis: 10,Tit For Tat,711,0,3.0,"[0, 0, 1]"
144,Tit For Tat,First by Davis: 10,744,0,3.0,"[0, 0, 1]"
144,First by Davis: 10,Tit For Tat,744,0,3.0,"[0, 0, 1]"
145,Tit For Tat,First by Davis: 10,591,0,3.0,"[0, 0, 1]"
145,First by Davis: 10,Tit For Tat,591,0,3.0,"[0, 0, 1]"
146,Tit For Tat,First by Davis: 10,462,0,3.0,"[0, 0, 1]"
146,First by Davis: 10,Tit For Tat,462,0,3.0,"[0, 0, 1]"
147,Tit For Tat,First by Davis: 10,762,0,3.0,"[0, 0, 1]"
147,First by Davis: 10,Tit For Tat,762,0,3.0,"[0, 0, 1]"
148,Tit For Tat,First by Davis: 10,627,0,3.0,"[0, 0, 1]"
