Interaction index,Player name,Opponent name,Score,Score difference,Score per turn,Winner List
81,Tit For Tat,First by Shubik,723,0,3.0,"[0, 0, 1]"
81,First by Shubik,Tit For Tat,723,0,3.0,"[0, 0, 1]"
82,Tit For Tat,First by Shubik,651,0,3.0,"[0, 0, 1]"
82,First by Shubik,Tit For Tat,651,0,3.0,"[0, 0, 1]"
83,Tit For Tat,First by Shubik,471,0,3.0,"[0, 0, 1]"
83,First by Shubik,Tit For Tat,471,0,3.0,"[0, 0, 1]"
84,Tit For Tat,First by Shubik,459,0,3.0,"[0, 0, 1]"
84,First by Shubik,Tit For Tat,459,0,3.0,"[0, 0, 1]"
85,Tit For Tat,First by Shubik,438,0,3.0,"[0, 0, 1]"
85,First by Shubik,Tit For Tat,438,0,3.0,"[0, 0, 1]"
86,Tit For Tat,First by Shubik,564,0,3.0,"[0, 0, 1]"
86,First by Shubik,Tit For Tat,564,0,3.0,"[0, 0, 1]"
87,Tit For Tat,First by Shubik,738,0,3.0,"[0, 0, 1]"
87,First by Shubik,Tit For Tat,738,0,3.0,"[0, 0, 1]"
88,Tit For Tat,First by Shubik,720,0,3.0,"[0, 0, 1]"
88,First by Shubik,Tit For Tat,720,0,3.0,"[0, 0, 1]"
89,Tit For Tat,First by Shubik,516,0,3.0,"[0, 0, 1]"
89,First by Shubik,Tit For Tat,516,0,3.0,"[0, 0, 1]"
90,Grudger,First by Downing,185,10,1.0632183908045978,"[1, 0, 0]"
90,First by Downing,Grudger,175,-10,1.0057471264367817,"[1, 0, 0]"
91,Grudger,First by Downing,235,10,1.0491071428571428,"[1, 0, 0]"
91,First by Downing,Grudger,225,-10,1.0044642857142858,"[1, 0, 0]"
92,Grudger,First by Downing,261,10,1.044,"[1, 0, 0]"
92,First by Downing,Grudger,251,-10,1.004,"[1, 0, 0]"
93,Grudger,First by Downing,234,10,1.0493273542600896,"[1, 0, 0]"
93,First by Downing,Grudger,224,-10,1.0044843049327354,"[1, 0, 0]"
94,Grudger,First by Downing,201,10,1.0578947368421052,"[1, 0, 0]"
94,First by Downing,Grudger,191,-10,1.0052631578947369,"[1, 0, 0]"
95,Grudger,First by Downing,231,10,1.05,"[1, 0, 0]"
95,First by Downing,Grudger,221,-10,1.0045454545454546,"[1, 0, 0]"
96,Grudger,First by Downing,265,10,1.0433070866141732,"[1, 0, 0]"
96,First by Downing,Grudger,255,-10,1.0039370078740155,"[1, 0, 0]"
97,Grudger,First by Downing,270,10,1.0424710424710424,"[1, 0, 0]"
97,First by Downing,Grudger,260,-10,1.003861003861004,"[1, 0, 0]"
98,Grudger,First by Downing,184,10,1.0635838150289016,"[1, 0, 0]"
98,First by Downing,Grudger,174,-10,1.0057803468208093,"[1, 0, 0]"
99,Grudger,First by Downing,205,10,1.056701030927835,"[1, 0, 0]"
99,First by Downing,Grudger,195,-10,1.0051546391752575,"[1, 0, 0]"
100,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",619,-5,2.9759615384615383,"[0, 1, 0]"
100,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,624,5,3.0,"[0, 1, 0]"
101,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",484,-5,2.9693251533742333,"[0, 1, 0]"
101,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,489,5,3.0,"[0, 1, 0]"
102,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",700,-5,2.978723404255319,"[0, 1, 0]"
102,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,705,5,3.0,"[0, 1, 0]"
103,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",427,-5,2.9652777777777777,"[0, 1, 0]"
103,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,432,5,3.0,"[0, 1, 0]"
104,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",643,-5,2.976851851851852,"[0, 1, 0]"
104,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,648,5,3.0,"[0, 1, 0]"
105,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",523,-5,2.971590909090909,"[0, 1, 0]"
105,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,528,5,3.0,"[0, 1, 0]"
106,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",523,-5,2.971590909090909,"[0, 1, 0]"
106,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,528,5,3.0,"[0, 1, 0]"
107,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",676,-5,2.9779735682819384,"[0, 1, 0]"
107,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,681,5,3.0,"[0, 1, 0]"
108,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",640,-5,2.976744186046512,"[0, 1, 0]"
108,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,645,5,3.0,"[0, 1, 0]"
109,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",448,-5,2.966887417218543,"[0, 1, 0]"
109,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,453,5,3.0,"[0, 1, 0]"
110,Grudger,"First by Feld: 1.0, 0.5, 200",274,0,1.127572016460905,"[0, 0, 1]"
110,"First by Feld: 1.0, 0.5, 200",Grudger,274,0,1.127572016460905,"[0, 0, 1]"
111,Grudger,"First by Feld: 1.0, 0.5, 200",290,0,1.1196911196911197,"[0, 0, 1]"
111,"First by Feld: 1.0, 0.5, 200",Grudger,290,0,1.1196911196911197,"[0, 0, 1]"
112,Grudger,"First by Feld: 1.0, 0.5, 200",194,0,1.1901840490797546,"[0, 0, 1]"
112,"First by Feld: 1.0, 0.5, 200",Grudger,194,0,1.1901840490797546,"[0, 0, 1]"
113,Grudger,"First by Feld: 1.0, 0.5, 200",240,0,1.1483253588516746,"[0, 0, 1]"
113,"First by Feld: 1.0, 0.5, 200",Grudger,240,0,1.1483253588516746,"[0, 0, 1]"
114,Grudger,"First by Feld: 1.0, 0.5, 200",284,0,1.1225296442687749,"[0, 0, 1]"
114,"First by Feld: 1.0, 0.5, 200",Grudger,284,0,1.1225296442687749,"[0, 0, 1]"
115,Grudger,"First by Feld: 1.0, 0.5, 200",289,0,1.12015503875969,"[0, 0, 1]"
115,"First by Feld: 1.0, 0.5, 200",Grudger,289,0,1.12015503875969,"[0, 0, 1]"
116,Grudger,"First by Feld: 1.0, 0.5, 200",225,0,1.1597938144329898,"[0, 0, 1]"
116,"First by Feld: 1.0, 0.5, 200",Grudger,225,0,1.1597938144329898,"[0, 0, 1]"
117,Grudger,"First by Feld: 1.0, 0.5, 200",194,0,1.1901840490797546,"[0, 0, 1]"
117,"First by Feld: 1.0, 0.5, 200",Grudger,194,0,1.1901840490797546,"[0, 0, 1]"
118,Grudger,"First by Feld: 1.0, 0.5, 200",254,0,1.1390134529147982,"[0, 0, 1]"
118,"First by Feld: 1.0, 0.5, 200",Grudger,254,0,1.1390134529147982,"[0, 0, 1]"
119,Grudger,"First by Feld: 1.0, 0.5, 200",174,0,1.2167832167832169,"[0, 0, 1]"
119,"First by Feld: 1.0, 0.5, 200",Grudger,174,0,1.2167832167832169,"[0, 0, 1]"
120,Tit For Tat,Grudger,606,0,3.0,"[0, 0, 1]"
120,Grudger,Tit For Tat,606,0,3.0,"[0, 0, 1]"
121,Tit For Tat,Grudger,741,0,3.0,"[0, 0, 1]"
121,Grudger,Tit For Tat,741,0,3.0,"[0, 0, 1]"
122,Tit For Tat,Grudger,561,0,3.0,"[0, 0, 1]"
122,Grudger,Tit For Tat,561,0,3.0,"[0, 0, 1]"
123,Tit For Tat,Grudger,720,0,3.0,"[0, 0, 1]"
123,Grudger,Tit For Tat,720,0,3.0,"[0, 0, 1]"
124,Tit For Tat,Grudger,684,0,3.0,"[0, 0, 1]"
124,Grudger,Tit For Tat,684,0,3.0,"[0, 0, 1]"
125,Tit For Tat,Grudger,594,0,3.0,"[0, 0, 1]"
125,Grudger,Tit For Tat,594,0,3.0,"[0, 0, 1]"
126,Tit For Tat,Grudger,576,0,3.0,"[0, 0, 1]"
126,Grudger,Tit For Tat,576,0,3.0,"[0, 0, 1]"
127,Tit For Tat,Grudger,516,0,3.0,"[0, 0, 1]"
127,Grudger,Tit For Tat,516,0,3.0,"[0, 0, 1]"
128,Tit For Tat,Grudger,438,0,3.0,"[0, 0, 1]"
128,Grudger,Tit For Tat,438,0,3.0,"[0, 0, 1]"
129,Tit For Tat,Grudger,504,0,3.0,"[0, 0, 1]"
129,Grudger,Tit For Tat,504,0,3.0,"[0, 0, 1]"
130,Grudger,First by Joss: 0.9,209,0,1.2151162790697674,"[0, 0, 1]"
130,First by Joss: 0.9,Grudger,209,0,1.2151162790697674,"[0, 0, 1]"
131,Grudger,First by Joss: 0.9,244,0,1.178743961352657,"[0, 0, 1]"
131,First by Joss: 0.9,Grudger,244,0,1.178743961352657,"[0, 0, 1]"
132,Grudger,First by Joss: 0.9,187,0,1.2466666666666666,"[0, 0, 1]"
132,First by Joss: 0.9,Grudger,187,0,1.2466666666666666,"[0, 0, 1]"
133,Grudger,First by Joss: 0.9,290,0,1.1462450592885376,"[0, 0, 1]"
133,First by Joss: 0.9,Grudger,290,0,1.1462450592885376,"[0, 0, 1]"
134,Grudger,First by Joss: 0.9,277,0,1.1541666666666666,"[0, 0, 1]"
134,First by Joss: 0.9,Grudger,277,0,1.1541666666666666,"[0, 0, 1]"
135,Grudger,First by Joss: 0.9,290,0,1.1462450592885376,"[0, 0, 1]"
135,First by Joss: 0.9,Grudger,290,0,1.1462450592885376,"[0, 0, 1]"
136,Grudger,First by Joss: 0.9,219,0,1.2032967032967032,"[0, 0, 1]"
136,First by Joss: 0.9,Grudger,219,0,1.2032967032967032,"[0, 0, 1]"
137,Grudger,First by Joss: 0.9,268,0,1.1601731601731602,"[0, 0, 1]"
137,First by Joss: 0.9,Grudger,268,0,1.1601731601731602,"[0, 0, 1]"
138,Grudger,First by Joss: 0.9,226,0,1.1957671957671958,"[0, 0, 1]"
138,First by Joss: 0.9,Grudger,226,0,1.1957671957671958,"[0, 0, 1]"
139,Grudger,First by Joss: 0.9,191,0,1.2402597402597402,"[0, 0, 1]"
139,First by Joss: 0.9,Grudger,191,0,1.2402597402597402,"[0, 0, 1]"
140,Tit For Tat,First by Davis: 10,585,0,3.0,"[0, 0, 1]"
140,First by Davis: 10,Tit For Tat,585,0,3.0,"[0, 0, 1]"
141,Tit For Tat,First by Davis: 10,759,0,3.0,"[0, 0, 1]"
141,First by Davis: 10,Tit For Tat,759,0,3.0,"[0, 0, 1]"
142,Tit For Tat,First by Davis: 10,600,0,3.0,"[0, 0, 1]"
142,First by Davis: 10,Tit For Tat,600,0,3.0,"[0, 0, 1]"
143,Tit For Tat,First by Davis: 10,639,0,3.0,"[0, 0, 1]"
143,First by Davis: 10,Tit For Tat,639,0,3.0,"[0, 0, 1]"
144,Tit For Tat,First by Davis: 10,585,0,3.0,"[0, 0, 1]"
144,First by Davis: 10,Tit For Tat,585,0,3.0,"[0, 0, 1]"
145,Tit For Tat,First by Davis: 10,582,0,3.0,"[0, 0, 1]"
145,First by Davis: 10,Tit For Tat,582,0,3.0,"[0, 0, 1]"
146,Tit For Tat,First by Davis: 10,420,0,3.0,"[0, 0, 1]"
146,First by Davis: 10,Tit For Tat,420,0,3.0,"[0, 0, 1]"
147,Tit For Tat,First by Davis: 10,537,0,3.0,"[0, 0, 1]"
147,First by Davis: 10,Tit For Tat,537,0,3.0,"[0, 0, 1]"
148,Tit For Tat,First by Davis: 10,690,0,3.0,"[0, 0, 1]"
148,First by Davis: 10,Tit For Tat,690,0,3.0,"[0, 0, 1]"
149,Tit For Tat,First by Davis: 10,612,0,3.0,"[0, 0, 1]"
149,First by Davis: 10,Tit For Tat,612,0,3.0,"[0, 0, 1]"
150,Grudger,First by Tullock,306,5,1.2191235059760956,"[1, 0, 0]"
150,First by Tullock,Grudger,301,-5,1.199203187250996,"[1, 0, 0]"
151,Grudger,First by Tullock,272,5,1.2534562211981566,"[1, 0, 0]"
151,First by Tullock,Grudger,267,-5,1.2304147465437787,"[1, 0, 0]"
152,Grudger,First by Tullock,248,5,1.2849740932642486,"[1, 0, 0]"
152,First by Tullock,Grudger,243,-5,1.2590673575129534,"[1, 0, 0]"
153,Grudger,First by Tullock,214,5,1.3459119496855343,"[1, 0, 0]"
153,First by Tullock,Grudger,209,-5,1.3144654088050314,"[1, 0, 0]"
154,Grudger,First by Tullock,306,5,1.2191235059760956,"[1, 0, 0]"
154,First by Tullock,Grudger,301,-5,1.199203187250996,"[1, 0, 0]"
