Interaction index,Player name,Opponent name,Score,Score difference,Score per turn,Winner List
12,First by Graaskamp: 0.05,First by Anonymous,661,435,2.644,"[1, 0, 0]"
12,First by Anonymous,First by Graaskamp: 0.05,226,-435,0.904,"[1, 0, 0]"
13,First by Graaskamp: 0.05,First by Anonymous,450,270,2.631578947368421,"[1, 0, 0]"
13,First by Anonymous,First by Graaskamp: 0.05,180,-270,1.0526315789473684,"[1, 0, 0]"
14,First by Graaskamp: 0.05,First by Anonymous,662,435,2.637450199203187,"[1, 0, 0]"
14,First by Anonymous,First by Graaskamp: 0.05,227,-435,0.904382470119522,"[1, 0, 0]"
15,First by Graaskamp: 0.05,First by Anonymous,522,330,2.6769230769230767,"[1, 0, 0]"
15,First by Anonymous,First by Graaskamp: 0.05,192,-330,0.9846153846153848,"[1, 0, 0]"
16,First by Graaskamp: 0.05,First by Anonymous,466,285,2.662857142857143,"[1, 0, 0]"
16,First by Anonymous,First by Graaskamp: 0.05,181,-285,1.0342857142857145,"[1, 0, 0]"
17,First by Graaskamp: 0.05,First by Anonymous,536,340,2.6666666666666665,"[1, 0, 0]"
17,First by Anonymous,First by Graaskamp: 0.05,196,-340,0.9751243781094528,"[1, 0, 0]"
18,First by Graaskamp: 0.05,First by Anonymous,536,340,2.6666666666666665,"[1, 0, 0]"
18,First by Anonymous,First by Graaskamp: 0.05,196,-340,0.9751243781094528,"[1, 0, 0]"
19,First by Graaskamp: 0.05,First by Anonymous,392,225,2.6308724832214767,"[1, 0, 0]"
19,First by Anonymous,First by Graaskamp: 0.05,167,-225,1.1208053691275168,"[1, 0, 0]"
20,Tit For Tat,"First by Tideman and Chieruzzi: (D, D)",631,-5,2.9764150943396226,"[0, 1, 0]"
20,"First by Tideman and Chieruzzi: (D, D)",Tit For Tat,636,5,3.0,"[0, 1, 0]"
21,Tit For Tat,"First by Tideman and Chieruzzi: (D, D)",763,-5,2.98046875,"[0, 1, 0]"
21,"First by Tideman and Chieruzzi: (D, D)",Tit For Tat,768,5,3.0,"[0, 1, 0]"
22,Tit For Tat,"First by Tideman and Chieruzzi: (D, D)",625,-5,2.9761904761904763,"[0, 1, 0]"
22,"First by Tideman and Chieruzzi: (D, D)",Tit For Tat,630,5,3.0,"[0, 1, 0]"
23,Tit For Tat,"First by Tideman and Chieruzzi: (D, D)",520,-5,2.9714285714285715,"[0, 1, 0]"
23,"First by Tideman and Chieruzzi: (D, D)",Tit For Tat,525,5,3.0,"[0, 1, 0]"
24,Tit For Tat,"First by Tideman and Chieruzzi: (D, D)",775,-5,2.980769230769231,"[0, 1, 0]"
24,"First by Tideman and Chieruzzi: (D, D)",Tit For Tat,780,5,3.0,"[0, 1, 0]"
25,Tit For Tat,"First by Tideman and Chieruzzi: (D, D)",583,-5,2.974489795918368,"[0, 1, 0]"
25,"First by Tideman and Chieruzzi: (D, D)",Tit For Tat,588,5,3.0,"[0, 1, 0]"
26,Tit For Tat,"First by Tideman and Chieruzzi: (D, D)",499,-5,2.970238095238096,"[0, 1, 0]"
26,"First by Tideman and Chieruzzi: (D, D)",Tit For Tat,504,5,3.0,"[0, 1, 0]"
27,Tit For Tat,"First by Tideman and Chieruzzi: (D, D)",691,-5,2.978448275862069,"[0, 1, 0]"
27,"First by Tideman and Chieruzzi: (D, D)",Tit For Tat,696,5,3.0,"[0, 1, 0]"
28,Tit For Tat,"First by Tideman and Chieruzzi: (D, D)",769,-5,2.98062015503876,"[0, 1, 0]"
28,"First by Tideman and Chieruzzi: (D, D)",Tit For Tat,774,5,3.0,"[0, 1, 0]"
29,Tit For Tat,"First by Tideman and Chieruzzi: (D, D)",523,-5,2.971590909090909,"[0, 1, 0]"
29,"First by Tideman and Chieruzzi: (D, D)",Tit For Tat,528,5,3.0,"[0, 1, 0]"
30,First by Downing,First by Downing,146,0,1.0,"[0, 0, 1]"
30,First by Downing,First by Downing,146,0,1.0,"[0, 0, 1]"
31,First by Downing,First by Downing,186,0,1.0,"[0, 0, 1]"
31,First by Downing,First by Downing,186,0,1.0,"[0, 0, 1]"
32,First by Downing,First by Downing,161,0,1.0,"[0, 0, 1]"
32,First by Downing,First by Downing,161,0,1.0,"[0, 0, 1]"
33,First by Downing,First by Downing,201,0,1.0,"[0, 0, 1]"
33,First by Downing,First by Downing,201,0,1.0,"[0, 0, 1]"
34,First by Downing,First by Downing,247,0,1.0,"[0, 0, 1]"
34,First by Downing,First by Downing,247,0,1.0,"[0, 0, 1]"
35,First by Downing,First by Downing,203,0,1.0,"[0, 0, 1]"
35,First by Downing,First by Downing,203,0,1.0,"[0, 0, 1]"
36,First by Downing,First by Downing,256,0,1.0,"[0, 0, 1]"
36,First by Downing,First by Downing,256,0,1.0,"[0, 0, 1]"
37,First by Downing,First by Downing,203,0,1.0,"[0, 0, 1]"
37,First by Downing,First by Downing,203,0,1.0,"[0, 0, 1]"
38,First by Downing,First by Downing,153,0,1.0,"[0, 0, 1]"
38,First by Downing,First by Downing,153,0,1.0,"[0, 0, 1]"
39,First by Downing,First by Downing,236,0,1.0,"[0, 0, 1]"
39,First by Downing,First by Downing,236,0,1.0,"[0, 0, 1]"
40,Tit For Tat,First by Nydegger,678,0,3.0,"[0, 0, 1]"
40,First by Nydegger,Tit For Tat,678,0,3.0,"[0, 0, 1]"
41,Tit For Tat,First by Nydegger,759,0,3.0,"[0, 0, 1]"
41,First by Nydegger,Tit For Tat,759,0,3.0,"[0, 0, 1]"
42,Tit For Tat,First by Nydegger,765,0,3.0,"[0, 0, 1]"
42,First by Nydegger,Tit For Tat,765,0,3.0,"[0, 0, 1]"
43,Tit For Tat,First by Nydegger,480,0,3.0,"[0, 0, 1]"
43,First by Nydegger,Tit For Tat,480,0,3.0,"[0, 0, 1]"
44,Tit For Tat,First by Nydegger,420,0,3.0,"[0, 0, 1]"
44,First by Nydegger,Tit For Tat,420,0,3.0,"[0, 0, 1]"
45,Tit For Tat,First by Nydegger,645,0,3.0,"[0, 0, 1]"
45,First by Nydegger,Tit For Tat,645,0,3.0,"[0, 0, 1]"
46,Tit For Tat,First by Nydegger,654,0,3.0,"[0, 0, 1]"
46,First by Nydegger,Tit For Tat,654,0,3.0,"[0, 0, 1]"
47,Tit For Tat,First by Nydegger,477,0,3.0,"[0, 0, 1]"
47,First by Nydegger,Tit For Tat,477,0,3.0,"[0, 0, 1]"
48,Tit For Tat,First by Nydegger,726,0,3.0,"[0, 0, 1]"
48,First by Nydegger,Tit For Tat,726,0,3.0,"[0, 0, 1]"
49,Tit For Tat,First by Nydegger,579,0,3.0,"[0, 0, 1]"
49,First by Nydegger,Tit For Tat,579,0,3.0,"[0, 0, 1]"
50,First by Downing,"First by Feld: 1.0, 0.5, 200",399,-150,2.432926829268293,"[0, 1, 0]"
50,"First by Feld: 1.0, 0.5, 200",First by Downing,549,150,3.347560975609756,"[0, 1, 0]"
51,First by Downing,"First by Feld: 1.0, 0.5, 200",480,-235,2.3076923076923075,"[0, 1, 0]"
51,"First by Feld: 1.0, 0.5, 200",First by Downing,715,235,3.4375,"[0, 1, 0]"
52,First by Downing,"First by Feld: 1.0, 0.5, 200",549,-330,2.196,"[0, 1, 0]"
52,"First by Feld: 1.0, 0.5, 200",First by Downing,879,330,3.516,"[0, 1, 0]"
53,First by Downing,"First by Feld: 1.0, 0.5, 200",534,-325,2.1885245901639343,"[0, 1, 0]"
53,"First by Feld: 1.0, 0.5, 200",First by Downing,859,325,3.5204918032786887,"[0, 1, 0]"
54,First by Downing,"First by Feld: 1.0, 0.5, 200",507,-265,2.273542600896861,"[0, 1, 0]"
54,"First by Feld: 1.0, 0.5, 200",First by Downing,772,265,3.4618834080717487,"[0, 1, 0]"
55,First by Downing,"First by Feld: 1.0, 0.5, 200",531,-310,2.2125,"[0, 1, 0]"
55,"First by Feld: 1.0, 0.5, 200",First by Downing,841,310,3.504166666666667,"[0, 1, 0]"
56,First by Downing,"First by Feld: 1.0, 0.5, 200",489,-250,2.2850467289719627,"[0, 1, 0]"
56,"First by Feld: 1.0, 0.5, 200",First by Downing,739,250,3.453271028037383,"[0, 1, 0]"
57,First by Downing,"First by Feld: 1.0, 0.5, 200",429,-200,2.3315217391304346,"[0, 1, 0]"
57,"First by Feld: 1.0, 0.5, 200",First by Downing,629,200,3.4184782608695654,"[0, 1, 0]"
58,First by Downing,"First by Feld: 1.0, 0.5, 200",432,-205,2.3225806451612905,"[0, 1, 0]"
58,"First by Feld: 1.0, 0.5, 200",First by Downing,637,205,3.424731182795699,"[0, 1, 0]"
59,First by Downing,"First by Feld: 1.0, 0.5, 200",450,-210,2.33160621761658,"[0, 1, 0]"
59,"First by Feld: 1.0, 0.5, 200",First by Downing,660,210,3.4196891191709846,"[0, 1, 0]"
60,Tit For Tat,First by Grofman,477,0,3.0,"[0, 0, 1]"
60,First by Grofman,Tit For Tat,477,0,3.0,"[0, 0, 1]"
61,Tit For Tat,First by Grofman,702,0,3.0,"[0, 0, 1]"
61,First by Grofman,Tit For Tat,702,0,3.0,"[0, 0, 1]"
62,Tit For Tat,First by Grofman,645,0,3.0,"[0, 0, 1]"
62,First by Grofman,Tit For Tat,645,0,3.0,"[0, 0, 1]"
63,Tit For Tat,First by Grofman,588,0,3.0,"[0, 0, 1]"
63,First by Grofman,Tit For Tat,588,0,3.0,"[0, 0, 1]"
64,Tit For Tat,First by Grofman,498,0,3.0,"[0, 0, 1]"
64,First by Grofman,Tit For Tat,498,0,3.0,"[0, 0, 1]"
65,Tit For Tat,First by Grofman,675,0,3.0,"[0, 0, 1]"
65,First by Grofman,Tit For Tat,675,0,3.0,"[0, 0, 1]"
66,Tit For Tat,First by Grofman,432,0,3.0,"[0, 0, 1]"
66,First by Grofman,Tit For Tat,432,0,3.0,"[0, 0, 1]"
67,Tit For Tat,First by Grofman,519,0,3.0,"[0, 0, 1]"
67,First by Grofman,Tit For Tat,519,0,3.0,"[0, 0, 1]"
68,Tit For Tat,First by Grofman,534,0,3.0,"[0, 0, 1]"
68,First by Grofman,Tit For Tat,534,0,3.0,"[0, 0, 1]"
69,Tit For Tat,First by Grofman,594,0,3.0,"[0, 0, 1]"
69,First by Grofman,Tit For Tat,594,0,3.0,"[0, 0, 1]"
70,First by Downing,First by Joss: 0.9,441,-50,2.7911392405063293,"[0, 1, 0]"
70,First by Joss: 0.9,First by Downing,491,50,3.107594936708861,"[0, 1, 0]"
71,First by Downing,First by Joss: 0.9,672,-95,2.7540983606557377,"[0, 1, 0]"
71,First by Joss: 0.9,First by Downing,767,95,3.14344262295082,"[0, 1, 0]"
72,First by Downing,First by Joss: 0.9,432,-45,2.805194805194805,"[0, 1, 0]"
72,First by Joss: 0.9,First by Downing,477,45,3.0974025974025974,"[0, 1, 0]"
73,First by Downing,First by Joss: 0.9,582,-70,2.784688995215311,"[0, 1, 0]"
73,First by Joss: 0.9,First by Downing,652,70,3.119617224880382,"[0, 1, 0]"
74,First by Downing,First by Joss: 0.9,651,-85,2.7702127659574467,"[0, 1, 0]"
74,First by Joss: 0.9,First by Downing,736,85,3.1319148936170214,"[0, 1, 0]"
75,First by Downing,First by Joss: 0.9,396,-45,2.788732394366197,"[0, 1, 0]"
75,First by Joss: 0.9,First by Downing,441,45,3.105633802816901,"[0, 1, 0]"
76,First by Downing,First by Joss: 0.9,519,-65,2.775401069518717,"[0, 1, 0]"
76,First by Joss: 0.9,First by Downing,584,65,3.122994652406417,"[0, 1, 0]"
77,First by Downing,First by Joss: 0.9,537,-70,2.768041237113402,"[0, 1, 0]"
77,First by Joss: 0.9,First by Downing,607,70,3.1288659793814437,"[0, 1, 0]"
78,First by Downing,First by Joss: 0.9,690,-95,2.76,"[0, 1, 0]"
78,First by Joss: 0.9,First by Downing,785,95,3.14,"[0, 1, 0]"
79,First by Downing,First by Joss: 0.9,564,-70,2.778325123152709,"[0, 1, 0]"
79,First by Joss: 0.9,First by Downing,634,70,3.123152709359606,"[0, 1, 0]"
80,Tit For Tat,First by Shubik,735,0,3.0,"[0, 0, 1]"
80,First by Shubik,Tit For Tat,735,0,3.0,"[0, 0, 1]"
81,Tit For Tat,First by Shubik,609,0,3.0,"[0, 0, 1]"
81,First by Shubik,Tit For Tat,609,0,3.0,"[0, 0, 1]"
82,Tit For Tat,First by Shubik,765,0,3.0,"[0, 0, 1]"
82,First by Shubik,Tit For Tat,765,0,3.0,"[0, 0, 1]"
83,Tit For Tat,First by Shubik,486,0,3.0,"[0, 0, 1]"
83,First by Shubik,Tit For Tat,486,0,3.0,"[0, 0, 1]"
84,Tit For Tat,First by Shubik,450,0,3.0,"[0, 0, 1]"
84,First by Shubik,Tit For Tat,450,0,3.0,"[0, 0, 1]"
85,Tit For Tat,First by Shubik,522,0,3.0,"[0, 0, 1]"
85,First by Shubik,Tit For Tat,522,0,3.0,"[0, 0, 1]"
86,Tit For Tat,First by Shubik,525,0,3.0,"[0, 0, 1]"
86,First by Shubik,Tit For Tat,525,0,3.0,"[0, 0, 1]"
87,Tit For Tat,First by Shubik,552,0,3.0,"[0, 0, 1]"
87,First by Shubik,Tit For Tat,552,0,3.0,"[0, 0, 1]"
88,Tit For Tat,First by Shubik,669,0,3.0,"[0, 0, 1]"
88,First by Shubik,Tit For Tat,669,0,3.0,"[0, 0, 1]"
89,Tit For Tat,First by Shubik,774,0,3.0,"[0, 0, 1]"
89,First by Shubik,Tit For Tat,774,0,3.0,"[0, 0, 1]"
90,First by Downing,First by Tullock,243,30,1.1853658536585363,"[1, 0, 0]"
90,First by Tullock,First by Downing,213,-30,1.0390243902439025,"[1, 0, 0]"
91,First by Downing,First by Tullock,221,35,1.2142857142857142,"[1, 0, 0]"
91,First by Tullock,First by Downing,186,-35,1.021978021978022,"[1, 0, 0]"
92,First by Downing,First by Tullock,249,30,1.180094786729858,"[1, 0, 0]"
92,First by Tullock,First by Downing,219,-30,1.037914691943128,"[1, 0, 0]"
93,First by Downing,First by Tullock,228,30,1.2,"[1, 0, 0]"
93,First by Tullock,First by Downing,198,-30,1.0421052631578946,"[1, 0, 0]"
94,First by Downing,First by Tullock,292,30,1.1496062992125984,"[1, 0, 0]"
94,First by Tullock,First by Downing,262,-30,1.031496062992126,"[1, 0, 0]"
95,First by Downing,First by Tullock,272,30,1.1623931623931625,"[1, 0, 0]"
95,First by Tullock,First by Downing,242,-30,1.0341880341880345,"[1, 0, 0]"
96,First by Downing,First by Tullock,211,35,1.2267441860465116,"[1, 0, 0]"
96,First by Tullock,First by Downing,176,-35,1.0232558139534884,"[1, 0, 0]"
97,First by Downing,First by Tullock,252,30,1.1775700934579438,"[1, 0, 0]"
97,First by Tullock,First by Downing,222,-30,1.0373831775700937,"[1, 0, 0]"
98,First by Downing,First by Tullock,241,30,1.187192118226601,"[1, 0, 0]"
98,First by Tullock,First by Downing,211,-30,1.0394088669950738,"[1, 0, 0]"
99,First by Downing,First by Tullock,263,30,1.1688888888888889,"[1, 0, 0]"
99,First by Tullock,First by Downing,233,-30,1.0355555555555556,"[1, 0, 0]"
100,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",745,-5,2.98,"[0, 1, 0]"
100,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,750,5,3.0,"[0, 1, 0]"
101,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",727,-5,2.9795081967213117,"[0, 1, 0]"
101,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,732,5,3.0,"[0, 1, 0]"
102,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",733,-5,2.9796747967479678,"[0, 1, 0]"
102,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,738,5,3.0,"[0, 1, 0]"
103,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",448,-5,2.966887417218543,"[0, 1, 0]"
103,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,453,5,3.0,"[0, 1, 0]"
104,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",448,-5,2.966887417218543,"[0, 1, 0]"
104,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,453,5,3.0,"[0, 1, 0]"
105,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",769,-5,2.98062015503876,"[0, 1, 0]"
105,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,774,5,3.0,"[0, 1, 0]"
106,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",556,-5,2.9732620320855614,"[0, 1, 0]"
106,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,561,5,3.0,"[0, 1, 0]"
107,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",685,-5,2.9782608695652173,"[0, 1, 0]"
107,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,690,5,3.0,"[0, 1, 0]"
108,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",430,-5,2.9655172413793105,"[0, 1, 0]"
108,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,435,5,3.0,"[0, 1, 0]"
109,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",697,-5,2.9786324786324787,"[0, 1, 0]"
109,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,702,5,3.0,"[0, 1, 0]"
110,First by Downing,First by Anonymous,438,325,2.844155844155844,"[1, 0, 0]"
110,First by Anonymous,First by Downing,113,-325,0.7337662337662337,"[1, 0, 0]"
111,First by Downing,First by Anonymous,562,430,2.8969072164948453,"[1, 0, 0]"
111,First by Anonymous,First by Downing,132,-430,0.6804123711340206,"[1, 0, 0]"
112,First by Downing,First by Anonymous,438,325,2.844155844155844,"[1, 0, 0]"
112,First by Anonymous,First by Downing,113,-325,0.7337662337662337,"[1, 0, 0]"
113,First by Downing,First by Anonymous,432,320,2.8421052631578947,"[1, 0, 0]"
113,First by Anonymous,First by Downing,112,-320,0.7368421052631579,"[1, 0, 0]"
114,First by Downing,First by Anonymous,469,350,2.8424242424242423,"[1, 0, 0]"
114,First by Anonymous,First by Downing,119,-350,0.7212121212121212,"[1, 0, 0]"
115,First by Downing,First by Anonymous,770,610,2.984496124031008,"[1, 0, 0]"
115,First by Anonymous,First by Downing,160,-610,0.6201550387596899,"[1, 0, 0]"
116,First by Downing,First by Anonymous,563,430,2.887179487179487,"[1, 0, 0]"
116,First by Anonymous,First by Downing,133,-430,0.6820512820512821,"[1, 0, 0]"
117,First by Downing,First by Anonymous,557,425,2.886010362694301,"[1, 0, 0]"
117,First by Anonymous,First by Downing,132,-425,0.6839378238341969,"[1, 0, 0]"
118,First by Downing,First by Anonymous,567,430,2.849246231155779,"[1, 0, 0]"
118,First by Anonymous,First by Downing,137,-430,0.6884422110552764,"[1, 0, 0]"
119,First by Downing,First by Anonymous,431,320,2.854304635761589,"[1, 0, 0]"
119,First by Anonymous,First by Downing,111,-320,0.7350993377483444,"[1, 0, 0]"
120,Tit For Tat,Grudger,465,0,3.0,"[0, 0, 1]"
120,Grudger,Tit For Tat,465,0,3.0,"[0, 0, 1]"
121,Tit For Tat,Grudger,660,0,3.0,"[0, 0, 1]"
121,Grudger,Tit For Tat,660,0,3.0,"[0, 0, 1]"
122,Tit For Tat,Grudger,450,0,3.0,"[0, 0, 1]"
122,Grudger,Tit For Tat,450,0,3.0,"[0, 0, 1]"
123,Tit For Tat,Grudger,612,0,3.0,"[0, 0, 1]"
123,Grudger,Tit For Tat,612,0,3.0,"[0, 0, 1]"
124,Tit For Tat,Grudger,681,0,3.0,"[0, 0, 1]"
124,Grudger,Tit For Tat,681,0,3.0,"[0, 0, 1]"
125,Tit For Tat,Grudger,621,0,3.0,"[0, 0, 1]"
125,Grudger,Tit For Tat,621,0,3.0,"[0, 0, 1]"
126,Tit For Tat,Grudger,762,0,3.0,"[0, 0, 1]"
126,Grudger,Tit For Tat,762,0,3.0,"[0, 0, 1]"
127,Tit For Tat,Grudger,465,0,3.0,"[0, 0, 1]"
127,Grudger,Tit For Tat,465,0,3.0,"[0, 0, 1]"
128,Tit For Tat,Grudger,456,0,3.0,"[0, 0, 1]"
128,Grudger,Tit For Tat,456,0,3.0,"[0, 0, 1]"
129,Tit For Tat,Grudger,663,0,3.0,"[0, 0, 1]"
129,Grudger,Tit For Tat,663,0,3.0,"[0, 0, 1]"
130,"First by Feld: 1.0, 0.5, 200",First by Tullock,270,-5,1.2,"[0, 1, 0]"
130,First by Tullock,"First by Feld: 1.0, 0.5, 200",275,5,1.2222222222222223,"[0, 1, 0]"
131,"First by Feld: 1.0, 0.5, 200",First by Tullock,271,-5,1.1991150442477876,"[0, 1, 0]"
131,First by Tullock,"First by Feld: 1.0, 0.5, 200",276,5,1.2212389380530972,"[0, 1, 0]"
132,"First by Feld: 1.0, 0.5, 200",First by Tullock,250,-5,1.2195121951219512,"[0, 1, 0]"
132,First by Tullock,"First by Feld: 1.0, 0.5, 200",255,5,1.2439024390243902,"[0, 1, 0]"
133,"First by Feld: 1.0, 0.5, 200",First by Tullock,187,-5,1.3169014084507042,"[0, 1, 0]"
133,First by Tullock,"First by Feld: 1.0, 0.5, 200",192,5,1.352112676056338,"[0, 1, 0]"
134,"First by Feld: 1.0, 0.5, 200",First by Tullock,284,-5,1.188284518828452,"[0, 1, 0]"
134,First by Tullock,"First by Feld: 1.0, 0.5, 200",289,5,1.209205020920502,"[0, 1, 0]"
135,"First by Feld: 1.0, 0.5, 200",First by Tullock,198,-5,1.2941176470588236,"[0, 1, 0]"
135,First by Tullock,"First by Feld: 1.0, 0.5, 200",203,5,1.326797385620915,"[0, 1, 0]"
136,"First by Feld: 1.0, 0.5, 200",First by Tullock,200,-5,1.2903225806451613,"[0, 1, 0]"
136,First by Tullock,"First by Feld: 1.0, 0.5, 200",205,5,1.3225806451612905,"[0, 1, 0]"
137,"First by Feld: 1.0, 0.5, 200",First by Tullock,247,-5,1.2227722772277227,"[0, 1, 0]"
137,First by Tullock,"First by Feld: 1.0, 0.5, 200",252,5,1.2475247524752475,"[0, 1, 0]"
138,"First by Feld: 1.0, 0.5, 200",First by Tullock,261,-5,1.2083333333333333,"[0, 1, 0]"
138,First by Tullock,"First by Feld: 1.0, 0.5, 200",266,5,1.2314814814814814,"[0, 1, 0]"
139,"First by Feld: 1.0, 0.5, 200",First by Tullock,235,-5,1.236842105263158,"[0, 1, 0]"
139,First by Tullock,"First by Feld: 1.0, 0.5, 200",240,5,1.263157894736842,"[0, 1, 0]"
140,Tit For Tat,First by Davis: 10,546,0,3.0,"[0, 0, 1]"
140,First by Davis: 10,Tit For Tat,546,0,3.0,"[0, 0, 1]"
141,Tit For Tat,First by Davis: 10,765,0,3.0,"[0, 0, 1]"
141,First by Davis: 10,Tit For Tat,765,0,3.0,"[0, 0, 1]"
142,Tit For Tat,First by Davis: 10,504,0,3.0,"[0, 0, 1]"
142,First by Davis: 10,Tit For Tat,504,0,3.0,"[0, 0, 1]"
143,Tit For Tat,First by Davis: 10,711,0,3.0,"[0, 0, 1]"
143,First by Davis: 10,Tit For Tat,711,0,3.0,"[0, 0, 1]"
144,Tit For Tat,First by Davis: 10,615,0,3.0,"[0, 0, 1]"
144,First by Davis: 10,Tit For Tat,615,0,3.0,"[0, 0, 1]"
145,Tit For Tat,First by Davis: 10,513,0,3.0,"[0, 0, 1]"
145,First by Davis: 10,Tit For Tat,513,0,3.0,"[0, 0, 1]"
146,Tit For Tat,First by Davis: 10,648,0,3.0,"[0, 0, 1]"
146,First by Davis: 10,Tit For Tat,648,0,3.0,"[0, 0, 1]"
147,Tit For Tat,First by Davis: 10,690,0,3.0,"[0, 0, 1]"
147,First by Davis: 10,Tit For Tat,690,0,3.0,"[0, 0, 1]"
148,Tit For Tat,First by Davis: 10,450,0,3.0,"[0, 0, 1]"
148,First by Davis: 10,Tit For Tat,450,0,3.0,"[0, 0, 1]"
149,Tit For Tat,First by Davis: 10,756,0,3.0,"[0, 0, 1]"
149,First by Davis: 10,Tit For Tat,756,0,3.0,"[0, 0, 1]"
150,"First by Feld: 1.0, 0.5, 200",Random: 0.5,486,110,2.325358851674641,"[1, 0, 0]"
150,Random: 0.5,"First by Feld: 1.0, 0.5, 200",376,-110,1.799043062200957,"[1, 0, 0]"
151,"First by Feld: 1.0, 0.5, 200",Random: 0.5,553,145,2.3836206896551726,"[1, 0, 0]"
151,Random: 0.5,"First by Feld: 1.0, 0.5, 200",408,-145,1.7586206896551724,"[1, 0, 0]"
152,"First by Feld: 1.0, 0.5, 200",Random: 0.5,566,155,2.4085106382978725,"[1, 0, 0]"
152,Random: 0.5,"First by Feld: 1.0, 0.5, 200",411,-155,1.748936170212766,"[1, 0, 0]"
153,"First by Feld: 1.0, 0.5, 200",Random: 0.5,584,165,2.403292181069959,"[1, 0, 0]"
153,Random: 0.5,"First by Feld: 1.0, 0.5, 200",419,-165,1.7242798353909463,"[1, 0, 0]"
154,"First by Feld: 1.0, 0.5, 200",Random: 0.5,409,80,2.222826086956522,"[1, 0, 0]"
154,Random: 0.5,"First by Feld: 1.0, 0.5, 200",329,-80,1.7880434782608696,"[1, 0, 0]"
155,"First by Feld: 1.0, 0.5, 200",Random: 0.5,395,75,2.206703910614525,"[1, 0, 0]"
155,Random: 0.5,"First by Feld: 1.0, 0.5, 200",320,-75,1.7877094972067038,"[1, 0, 0]"
156,"First by Feld: 1.0, 0.5, 200",Random: 0.5,374,65,2.1871345029239766,"[1, 0, 0]"
156,Random: 0.5,"First by Feld: 1.0, 0.5, 200",309,-65,1.8070175438596487,"[1, 0, 0]"
157,"First by Feld: 1.0, 0.5, 200",Random: 0.5,466,100,2.3069306930693068,"[1, 0, 0]"
157,Random: 0.5,"First by Feld: 1.0, 0.5, 200",366,-100,1.811881188118812,"[1, 0, 0]"
158,"First by Feld: 1.0, 0.5, 200",Random: 0.5,409,75,2.210810810810811,"[1, 0, 0]"
