Interaction index,Player name,Opponent name,Score,Score difference,Score per turn,Winner List
31,Random: 0.5,First by Grofman,486,165,2.8757396449704142,"[0, 1, 0]"
32,First by Grofman,Random: 0.5,385,-180,1.934673366834171,"[0, 1, 0]"
32,Random: 0.5,First by Grofman,565,180,2.8391959798994977,"[0, 1, 0]"
33,First by Grofman,Random: 0.5,296,-150,1.9096774193548387,"[0, 1, 0]"
33,Random: 0.5,First by Grofman,446,150,2.8774193548387097,"[0, 1, 0]"
34,First by Grofman,Random: 0.5,267,-140,1.9071428571428573,"[0, 1, 0]"
34,Random: 0.5,First by Grofman,407,140,2.907142857142857,"[0, 1, 0]"
35,First by Grofman,Random: 0.5,395,-195,1.91747572815534,"[0, 1, 0]"
35,Random: 0.5,First by Grofman,590,195,2.8640776699029127,"[0, 1, 0]"
36,First by Grofman,Random: 0.5,466,-230,1.9020408163265303,"[0, 1, 0]"
36,Random: 0.5,First by Grofman,696,230,2.840816326530612,"[0, 1, 0]"
37,First by Grofman,Random: 0.5,421,-230,1.8711111111111112,"[0, 1, 0]"
37,Random: 0.5,First by Grofman,651,230,2.893333333333333,"[0, 1, 0]"
38,First by Grofman,Random: 0.5,482,-245,1.8901960784313725,"[0, 1, 0]"
38,Random: 0.5,First by Grofman,727,245,2.850980392156863,"[0, 1, 0]"
39,First by Grofman,Random: 0.5,359,-165,1.9405405405405405,"[0, 1, 0]"
39,Random: 0.5,First by Grofman,524,165,2.8324324324324324,"[0, 1, 0]"
40,Tit For Tat,First by Nydegger,582,0,3.0,"[0, 0, 1]"
40,First by Nydegger,Tit For Tat,582,0,3.0,"[0, 0, 1]"
41,Tit For Tat,First by Nydegger,714,0,3.0,"[0, 0, 1]"
41,First by Nydegger,Tit For Tat,714,0,3.0,"[0, 0, 1]"
42,Tit For Tat,First by Nydegger,717,0,3.0,"[0, 0, 1]"
42,First by Nydegger,Tit For Tat,717,0,3.0,"[0, 0, 1]"
43,Tit For Tat,First by Nydegger,471,0,3.0,"[0, 0, 1]"
43,First by Nydegger,Tit For Tat,471,0,3.0,"[0, 0, 1]"
44,Tit For Tat,First by Nydegger,681,0,3.0,"[0, 0, 1]"
44,First by Nydegger,Tit For Tat,681,0,3.0,"[0, 0, 1]"
45,Tit For Tat,First by Nydegger,567,0,3.0,"[0, 0, 1]"
45,First by Nydegger,Tit For Tat,567,0,3.0,"[0, 0, 1]"
46,Tit For Tat,First by Nydegger,708,0,3.0,"[0, 0, 1]"
46,First by Nydegger,Tit For Tat,708,0,3.0,"[0, 0, 1]"
47,Tit For Tat,First by Nydegger,435,0,3.0,"[0, 0, 1]"
47,First by Nydegger,Tit For Tat,435,0,3.0,"[0, 0, 1]"
48,Tit For Tat,First by Nydegger,672,0,3.0,"[0, 0, 1]"
48,First by Nydegger,Tit For Tat,672,0,3.0,"[0, 0, 1]"
49,Tit For Tat,First by Nydegger,714,0,3.0,"[0, 0, 1]"
49,First by Nydegger,Tit For Tat,714,0,3.0,"[0, 0, 1]"
50,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",586,-5,2.9746192893401013,"[0, 1, 0]"
50,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,591,5,3.0,"[0, 1, 0]"
51,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",703,-5,2.9788135593220337,"[0, 1, 0]"
51,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,708,5,3.0,"[0, 1, 0]"
52,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",484,-5,2.9693251533742333,"[0, 1, 0]"
52,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,489,5,3.0,"[0, 1, 0]"
53,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",613,-5,2.9757281553398056,"[0, 1, 0]"
53,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,618,5,3.0,"[0, 1, 0]"
54,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",457,-5,2.967532467532468,"[0, 1, 0]"
54,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,462,5,3.0,"[0, 1, 0]"
55,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",748,-5,2.9800796812749004,"[0, 1, 0]"
55,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,753,5,3.0,"[0, 1, 0]"
56,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",661,-5,2.977477477477477,"[0, 1, 0]"
56,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,666,5,3.0,"[0, 1, 0]"
57,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",538,-5,2.972375690607735,"[0, 1, 0]"
57,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,543,5,3.0,"[0, 1, 0]"
58,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",751,-5,2.9801587301587302,"[0, 1, 0]"
58,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,756,5,3.0,"[0, 1, 0]"
59,First by Shubik,"First by Stein and Rapoport: 0.05: (D, D)",499,-5,2.970238095238096,"[0, 1, 0]"
59,"First by Stein and Rapoport: 0.05: (D, D)",First by Shubik,504,5,3.0,"[0, 1, 0]"
60,Tit For Tat,First by Grofman,660,0,3.0,"[0, 0, 1]"
60,First by Grofman,Tit For Tat,660,0,3.0,"[0, 0, 1]"
61,Tit For Tat,First by Grofman,732,0,3.0,"[0, 0, 1]"
61,First by Grofman,Tit For Tat,732,0,3.0,"[0, 0, 1]"
62,Tit For Tat,First by Grofman,756,0,3.0,"[0, 0, 1]"
62,First by Grofman,Tit For Tat,756,0,3.0,"[0, 0, 1]"
63,Tit For Tat,First by Grofman,597,0,3.0,"[0, 0, 1]"
63,First by Grofman,Tit For Tat,597,0,3.0,"[0, 0, 1]"
64,Tit For Tat,First by Grofman,510,0,3.0,"[0, 0, 1]"
64,First by Grofman,Tit For Tat,510,0,3.0,"[0, 0, 1]"
65,Tit For Tat,First by Grofman,495,0,3.0,"[0, 0, 1]"
65,First by Grofman,Tit For Tat,495,0,3.0,"[0, 0, 1]"
66,Tit For Tat,First by Grofman,501,0,3.0,"[0, 0, 1]"
66,First by Grofman,Tit For Tat,501,0,3.0,"[0, 0, 1]"
67,Tit For Tat,First by Grofman,552,0,3.0,"[0, 0, 1]"
67,First by Grofman,Tit For Tat,552,0,3.0,"[0, 0, 1]"
68,Tit For Tat,First by Grofman,684,0,3.0,"[0, 0, 1]"
68,First by Grofman,Tit For Tat,684,0,3.0,"[0, 0, 1]"
69,Tit For Tat,First by Grofman,519,0,3.0,"[0, 0, 1]"
69,First by Grofman,Tit For Tat,519,0,3.0,"[0, 0, 1]"
70,First by Shubik,First by Graaskamp: 0.05,484,185,3.408450704225352,"[1, 0, 0]"
70,First by Graaskamp: 0.05,First by Shubik,299,-185,2.105633802816901,"[1, 0, 0]"
71,First by Shubik,First by Graaskamp: 0.05,655,280,3.1339712918660285,"[1, 0, 0]"
71,First by Graaskamp: 0.05,First by Shubik,375,-280,1.7942583732057416,"[1, 0, 0]"
72,First by Shubik,First by Graaskamp: 0.05,689,265,2.8008130081300813,"[1, 0, 0]"
72,First by Graaskamp: 0.05,First by Shubik,424,-265,1.7235772357723578,"[1, 0, 0]"
73,First by Shubik,First by Graaskamp: 0.05,494,195,3.430555555555556,"[1, 0, 0]"
73,First by Graaskamp: 0.05,First by Shubik,299,-195,2.076388888888889,"[1, 0, 0]"
74,First by Shubik,First by Graaskamp: 0.05,661,275,3.060185185185185,"[1, 0, 0]"
74,First by Graaskamp: 0.05,First by Shubik,386,-275,1.787037037037037,"[1, 0, 0]"
75,First by Shubik,First by Graaskamp: 0.05,484,185,3.408450704225352,"[1, 0, 0]"
75,First by Graaskamp: 0.05,First by Shubik,299,-185,2.105633802816901,"[1, 0, 0]"
76,First by Shubik,First by Graaskamp: 0.05,632,285,3.4162162162162164,"[1, 0, 0]"
76,First by Graaskamp: 0.05,First by Shubik,347,-285,1.875675675675676,"[1, 0, 0]"
77,First by Shubik,First by Graaskamp: 0.05,682,270,2.865546218487395,"[1, 0, 0]"
77,First by Graaskamp: 0.05,First by Shubik,412,-270,1.73109243697479,"[1, 0, 0]"
78,First by Shubik,First by Graaskamp: 0.05,577,250,3.4759036144578315,"[1, 0, 0]"
78,First by Graaskamp: 0.05,First by Shubik,327,-250,1.9698795180722888,"[1, 0, 0]"
79,First by Shubik,First by Graaskamp: 0.05,643,280,3.263959390862944,"[1, 0, 0]"
79,First by Graaskamp: 0.05,First by Shubik,363,-280,1.8426395939086293,"[1, 0, 0]"
80,Tit For Tat,First by Shubik,768,0,3.0,"[0, 0, 1]"
80,First by Shubik,Tit For Tat,768,0,3.0,"[0, 0, 1]"
81,Tit For Tat,First by Shubik,504,0,3.0,"[0, 0, 1]"
81,First by Shubik,Tit For Tat,504,0,3.0,"[0, 0, 1]"
82,Tit For Tat,First by Shubik,618,0,3.0,"[0, 0, 1]"
82,First by Shubik,Tit For Tat,618,0,3.0,"[0, 0, 1]"
83,Tit For Tat,First by Shubik,444,0,3.0,"[0, 0, 1]"
83,First by Shubik,Tit For Tat,444,0,3.0,"[0, 0, 1]"
84,Tit For Tat,First by Shubik,672,0,3.0,"[0, 0, 1]"
84,First by Shubik,Tit For Tat,672,0,3.0,"[0, 0, 1]"
85,Tit For Tat,First by Shubik,450,0,3.0,"[0, 0, 1]"
85,First by Shubik,Tit For Tat,450,0,3.0,"[0, 0, 1]"
86,Tit For Tat,First by Shubik,468,0,3.0,"[0, 0, 1]"
86,First by Shubik,Tit For Tat,468,0,3.0,"[0, 0, 1]"
87,Tit For Tat,First by Shubik,552,0,3.0,"[0, 0, 1]"
87,First by Shubik,Tit For Tat,552,0,3.0,"[0, 0, 1]"
88,Tit For Tat,First by Shubik,468,0,3.0,"[0, 0, 1]"
88,First by Shubik,Tit For Tat,468,0,3.0,"[0, 0, 1]"
89,Tit For Tat,First by Shubik,570,0,3.0,"[0, 0, 1]"
89,First by Shubik,Tit For Tat,570,0,3.0,"[0, 0, 1]"
90,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,549,5,3.0,"[1, 0, 0]"
90,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",544,-5,2.9726775956284155,"[1, 0, 0]"
91,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,771,5,3.0,"[1, 0, 0]"
91,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",766,-5,2.980544747081712,"[1, 0, 0]"
92,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,429,5,3.0,"[1, 0, 0]"
92,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",424,-5,2.965034965034965,"[1, 0, 0]"
93,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,513,5,3.0,"[1, 0, 0]"
93,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",508,-5,2.9707602339181287,"[1, 0, 0]"
94,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,420,5,3.0,"[1, 0, 0]"
94,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",415,-5,2.9642857142857144,"[1, 0, 0]"
95,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,636,5,3.0,"[1, 0, 0]"
95,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",631,-5,2.9764150943396226,"[1, 0, 0]"
96,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,609,5,3.0,"[1, 0, 0]"
96,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",604,-5,2.9753694581280787,"[1, 0, 0]"
97,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,780,5,3.0,"[1, 0, 0]"
97,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",775,-5,2.980769230769231,"[1, 0, 0]"
98,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,519,5,3.0,"[1, 0, 0]"
98,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",514,-5,2.9710982658959537,"[1, 0, 0]"
99,"First by Stein and Rapoport: 0.05: (D, D)",Grudger,711,5,3.0,"[1, 0, 0]"
99,Grudger,"First by Stein and Rapoport: 0.05: (D, D)",706,-5,2.978902953586498,"[1, 0, 0]"
100,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",652,-5,2.9771689497716896,"[0, 1, 0]"
100,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,657,5,3.0,"[0, 1, 0]"
101,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",670,-5,2.977777777777778,"[0, 1, 0]"
101,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,675,5,3.0,"[0, 1, 0]"
102,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",685,-5,2.9782608695652173,"[0, 1, 0]"
102,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,690,5,3.0,"[0, 1, 0]"
103,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",463,-5,2.967948717948718,"[0, 1, 0]"
103,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,468,5,3.0,"[0, 1, 0]"
104,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",733,-5,2.9796747967479678,"[0, 1, 0]"
104,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,738,5,3.0,"[0, 1, 0]"
105,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",451,-5,2.9671052631578947,"[0, 1, 0]"
105,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,456,5,3.0,"[0, 1, 0]"
106,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",730,-5,2.979591836734694,"[0, 1, 0]"
106,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,735,5,3.0,"[0, 1, 0]"
107,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",502,-5,2.970414201183432,"[0, 1, 0]"
107,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,507,5,3.0,"[0, 1, 0]"
108,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",673,-5,2.97787610619469,"[0, 1, 0]"
108,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,678,5,3.0,"[0, 1, 0]"
109,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",757,-5,2.9803149606299213,"[0, 1, 0]"
109,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,762,5,3.0,"[0, 1, 0]"
110,"First by Stein and Rapoport: 0.05: (D, D)",First by Graaskamp: 0.05,586,0,2.6044444444444443,"[0, 0, 1]"
110,First by Graaskamp: 0.05,"First by Stein and Rapoport: 0.05: (D, D)",586,0,2.6044444444444443,"[0, 0, 1]"
111,"First by Stein and Rapoport: 0.05: (D, D)",First by Graaskamp: 0.05,491,5,2.639784946236559,"[1, 0, 0]"
111,First by Graaskamp: 0.05,"First by Stein and Rapoport: 0.05: (D, D)",486,-5,2.6129032258064515,"[1, 0, 0]"
112,"First by Stein and Rapoport: 0.05: (D, D)",First by Graaskamp: 0.05,656,5,2.6031746031746037,"[1, 0, 0]"
112,First by Graaskamp: 0.05,"First by Stein and Rapoport: 0.05: (D, D)",651,-5,2.583333333333333,"[1, 0, 0]"
113,"First by Stein and Rapoport: 0.05: (D, D)",First by Graaskamp: 0.05,386,0,2.6620689655172414,"[0, 0, 1]"
113,First by Graaskamp: 0.05,"First by Stein and Rapoport: 0.05: (D, D)",386,0,2.6620689655172414,"[0, 0, 1]"
114,"First by Stein and Rapoport: 0.05: (D, D)",First by Graaskamp: 0.05,546,5,2.625,"[1, 0, 0]"
114,First by Graaskamp: 0.05,"First by Stein and Rapoport: 0.05: (D, D)",541,-5,2.6009615384615383,"[1, 0, 0]"
115,"First by Stein and Rapoport: 0.05: (D, D)",First by Graaskamp: 0.05,671,5,2.60077519379845,"[1, 0, 0]"
115,First by Graaskamp: 0.05,"First by Stein and Rapoport: 0.05: (D, D)",666,-5,2.581395348837209,"[1, 0, 0]"
116,"First by Stein and Rapoport: 0.05: (D, D)",First by Graaskamp: 0.05,466,0,2.632768361581921,"[0, 0, 1]"
116,First by Graaskamp: 0.05,"First by Stein and Rapoport: 0.05: (D, D)",466,0,2.632768361581921,"[0, 0, 1]"
117,"First by Stein and Rapoport: 0.05: (D, D)",First by Graaskamp: 0.05,571,0,2.6073059360730597,"[0, 0, 1]"
117,First by Graaskamp: 0.05,"First by Stein and Rapoport: 0.05: (D, D)",571,0,2.6073059360730597,"[0, 0, 1]"
118,"First by Stein and Rapoport: 0.05: (D, D)",First by Graaskamp: 0.05,531,5,2.628712871287129,"[1, 0, 0]"
118,First by Graaskamp: 0.05,"First by Stein and Rapoport: 0.05: (D, D)",526,-5,2.603960396039604,"[1, 0, 0]"
119,"First by Stein and Rapoport: 0.05: (D, D)",First by Graaskamp: 0.05,646,0,2.5943775100401605,"[0, 0, 1]"
119,First by Graaskamp: 0.05,"First by Stein and Rapoport: 0.05: (D, D)",646,0,2.5943775100401605,"[0, 0, 1]"
120,Tit For Tat,Grudger,705,0,3.0,"[0, 0, 1]"
120,Grudger,Tit For Tat,705,0,3.0,"[0, 0, 1]"
121,Tit For Tat,Grudger,669,0,3.0,"[0, 0, 1]"
121,Grudger,Tit For Tat,669,0,3.0,"[0, 0, 1]"
122,Tit For Tat,Grudger,510,0,3.0,"[0, 0, 1]"
122,Grudger,Tit For Tat,510,0,3.0,"[0, 0, 1]"
123,Tit For Tat,Grudger,567,0,3.0,"[0, 0, 1]"
123,Grudger,Tit For Tat,567,0,3.0,"[0, 0, 1]"
124,Tit For Tat,Grudger,525,0,3.0,"[0, 0, 1]"
124,Grudger,Tit For Tat,525,0,3.0,"[0, 0, 1]"
125,Tit For Tat,Grudger,492,0,3.0,"[0, 0, 1]"
125,Grudger,Tit For Tat,492,0,3.0,"[0, 0, 1]"
126,Tit For Tat,Grudger,660,0,3.0,"[0, 0, 1]"
126,Grudger,Tit For Tat,660,0,3.0,"[0, 0, 1]"
127,Tit For Tat,Grudger,465,0,3.0,"[0, 0, 1]"
127,Grudger,Tit For Tat,465,0,3.0,"[0, 0, 1]"
128,Tit For Tat,Grudger,456,0,3.0,"[0, 0, 1]"
128,Grudger,Tit For Tat,456,0,3.0,"[0, 0, 1]"
129,Tit For Tat,Grudger,765,0,3.0,"[0, 0, 1]"
129,Grudger,Tit For Tat,765,0,3.0,"[0, 0, 1]"
130,Grudger,First by Downing,269,10,1.0426356589147288,"[1, 0, 0]"
130,First by Downing,Grudger,259,-10,1.003875968992248,"[1, 0, 0]"
131,Grudger,First by Downing,270,10,1.0424710424710424,"[1, 0, 0]"
131,First by Downing,Grudger,260,-10,1.003861003861004,"[1, 0, 0]"
132,Grudger,First by Downing,228,10,1.0506912442396312,"[1, 0, 0]"
132,First by Downing,Grudger,218,-10,1.0046082949308757,"[1, 0, 0]"
133,Grudger,First by Downing,160,10,1.0738255033557047,"[1, 0, 0]"
133,First by Downing,Grudger,150,-10,1.0067114093959733,"[1, 0, 0]"
134,Grudger,First by Downing,250,10,1.0460251046025104,"[1, 0, 0]"
134,First by Downing,Grudger,240,-10,1.00418410041841,"[1, 0, 0]"
135,Grudger,First by Downing,221,10,1.0523809523809524,"[1, 0, 0]"
135,First by Downing,Grudger,211,-10,1.0047619047619047,"[1, 0, 0]"
136,Grudger,First by Downing,227,10,1.0509259259259258,"[1, 0, 0]"
136,First by Downing,Grudger,217,-10,1.0046296296296295,"[1, 0, 0]"
137,Grudger,First by Downing,169,10,1.0696202531645569,"[1, 0, 0]"
137,First by Downing,Grudger,159,-10,1.0063291139240509,"[1, 0, 0]"
138,Grudger,First by Downing,193,10,1.0604395604395604,"[1, 0, 0]"
138,First by Downing,Grudger,183,-10,1.0054945054945057,"[1, 0, 0]"
139,Grudger,First by Downing,242,10,1.0476190476190477,"[1, 0, 0]"
139,First by Downing,Grudger,232,-10,1.0043290043290043,"[1, 0, 0]"
140,Tit For Tat,First by Davis: 10,753,0,3.0,"[0, 0, 1]"
140,First by Davis: 10,Tit For Tat,753,0,3.0,"[0, 0, 1]"
141,Tit For Tat,First by Davis: 10,588,0,3.0,"[0, 0, 1]"
141,First by Davis: 10,Tit For Tat,588,0,3.0,"[0, 0, 1]"
142,Tit For Tat,First by Davis: 10,447,0,3.0,"[0, 0, 1]"
142,First by Davis: 10,Tit For Tat,447,0,3.0,"[0, 0, 1]"
143,Tit For Tat,First by Davis: 10,585,0,3.0,"[0, 0, 1]"
143,First by Davis: 10,Tit For Tat,585,0,3.0,"[0, 0, 1]"
144,Tit For Tat,First by Davis: 10,513,0,3.0,"[0, 0, 1]"
144,First by Davis: 10,Tit For Tat,513,0,3.0,"[0, 0, 1]"
145,Tit For Tat,First by Davis: 10,606,0,3.0,"[0, 0, 1]"
145,First by Davis: 10,Tit For Tat,606,0,3.0,"[0, 0, 1]"
146,Tit For Tat,First by Davis: 10,762,0,3.0,"[0, 0, 1]"
146,First by Davis: 10,Tit For Tat,762,0,3.0,"[0, 0, 1]"
147,Tit For Tat,First by Davis: 10,468,0,3.0,"[0, 0, 1]"
147,First by Davis: 10,Tit For Tat,468,0,3.0,"[0, 0, 1]"
148,Tit For Tat,First by Davis: 10,597,0,3.0,"[0, 0, 1]"
148,First by Davis: 10,Tit For Tat,597,0,3.0,"[0, 0, 1]"
149,Tit For Tat,First by Davis: 10,714,0,3.0,"[0, 0, 1]"
149,First by Davis: 10,Tit For Tat,714,0,3.0,"[0, 0, 1]"
150,Grudger,"First by Feld: 1.0, 0.5, 200",243,0,1.056521739130435,"[0, 0, 1]"
150,"First by Feld: 1.0, 0.5, 200",Grudger,243,0,1.056521739130435,"[0, 0, 1]"
151,Grudger,"First by Feld: 1.0, 0.5, 200",241,0,1.0570175438596492,"[0, 0, 1]"
151,"First by Feld: 1.0, 0.5, 200",Grudger,241,0,1.0570175438596492,"[0, 0, 1]"
152,Grudger,"First by Feld: 1.0, 0.5, 200",224,0,1.061611374407583,"[0, 0, 1]"
152,"First by Feld: 1.0, 0.5, 200",Grudger,224,0,1.061611374407583,"[0, 0, 1]"
